"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","NE","modelo_4","no_profunda",4170,0.2,0.2,NA,0.03,10,0.766990291262136,0.793103448275862,0.733333333333333,0.793103448275862,0.793103448275862
"2","NE","modelo_4","no_profunda",3951,0.2,0.2,NA,0.03,10,0.766990291262136,0.793103448275862,0.733333333333333,0.793103448275862,0.793103448275862
"3","NE","modelo_4","no_profunda",5491,0.2,0.2,NA,0.03,10,0.766990291262136,0.793103448275862,0.733333333333333,0.793103448275862,0.793103448275862
"4","NE","modelo_4","no_profunda",1762,0.2,0.2,NA,0.03,10,0.786407766990291,0.810344827586207,0.755555555555556,0.810344827586207,0.810344827586207
"5","NE","modelo_4","no_profunda",3409,0.2,0.2,NA,0.03,10,0.728155339805825,0.758620689655172,0.688888888888889,0.758620689655172,0.758620689655172
"6","NE","modelo_4","no_profunda",3980,0.2,0.2,NA,0.03,10,0.70873786407767,0.741379310344828,0.666666666666667,0.741379310344828,0.741379310344828
"7","NE","modelo_4","no_profunda",1383,0.2,0.2,NA,0.03,10,0.766990291262136,0.793103448275862,0.733333333333333,0.793103448275862,0.793103448275862
"8","NE","modelo_4","no_profunda",768,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"9","NE","modelo_4","no_profunda",1058,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"10","NE","modelo_4","no_profunda",8585,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"11","NE","modelo_4","no_profunda",564,0.2,0.2,NA,0.03,10,0.766990291262136,0.793103448275862,0.733333333333333,0.793103448275862,0.793103448275862
"12","NE","modelo_4","no_profunda",2478,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"13","NE","modelo_4","no_profunda",9481,0.2,0.2,NA,0.03,10,0.728155339805825,0.758620689655172,0.688888888888889,0.758620689655172,0.758620689655172
"14","NE","modelo_4","no_profunda",5701,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"15","NE","modelo_4","no_profunda",8455,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"16","NE","modelo_4","no_profunda",6401,0.2,0.2,NA,0.03,10,0.728155339805825,0.758620689655172,0.688888888888889,0.758620689655172,0.758620689655172
"17","NE","modelo_4","no_profunda",3291,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"18","NE","modelo_4","no_profunda",9579,0.2,0.2,NA,0.03,10,0.747572815533981,0.775862068965517,0.711111111111111,0.775862068965517,0.775862068965517
"19","NE","modelo_4","no_profunda",1438,0.2,0.2,NA,0.03,10,0.728155339805825,0.758620689655172,0.688888888888889,0.758620689655172,0.758620689655172
"20","NE","modelo_4","no_profunda",3142,0.2,0.2,NA,0.03,10,0.728155339805825,0.758620689655172,0.688888888888889,0.758620689655172,0.758620689655172
