"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","MIN","modelo_3","no_profunda",4170,0.3,0.6,NA,0.06,20,0.6,0.688524590163934,0.441176470588235,0.688524590163934,0.688524590163934
"2","MIN","modelo_3","no_profunda",3951,0.3,0.6,NA,0.06,20,0.642105263157895,0.721311475409836,0.5,0.721311475409836,0.721311475409836
"3","MIN","modelo_3","no_profunda",5491,0.3,0.6,NA,0.06,20,0.663157894736842,0.737704918032787,0.529411764705882,0.737704918032787,0.737704918032787
"4","MIN","modelo_3","no_profunda",1762,0.3,0.6,NA,0.06,20,0.705263157894737,0.770491803278688,0.588235294117647,0.770491803278688,0.770491803278688
"5","MIN","modelo_3","no_profunda",3409,0.3,0.6,NA,0.06,20,0.789473684210526,0.836065573770492,0.705882352941177,0.836065573770492,0.836065573770492
"6","MIN","modelo_3","no_profunda",3980,0.3,0.6,NA,0.06,20,0.663157894736842,0.737704918032787,0.529411764705882,0.737704918032787,0.737704918032787
"7","MIN","modelo_3","no_profunda",1383,0.3,0.6,NA,0.06,20,0.642105263157895,0.721311475409836,0.5,0.721311475409836,0.721311475409836
"8","MIN","modelo_3","no_profunda",768,0.3,0.6,NA,0.06,20,0.726315789473684,0.786885245901639,0.617647058823529,0.786885245901639,0.786885245901639
"9","MIN","modelo_3","no_profunda",1058,0.3,0.6,NA,0.06,20,0.726315789473684,0.786885245901639,0.617647058823529,0.786885245901639,0.786885245901639
"10","MIN","modelo_3","no_profunda",8585,0.3,0.6,NA,0.06,20,0.578947368421053,0.672131147540984,0.411764705882353,0.672131147540984,0.672131147540984
"11","MIN","modelo_3","no_profunda",564,0.3,0.6,NA,0.06,20,0.663157894736842,0.737704918032787,0.529411764705882,0.737704918032787,0.737704918032787
"12","MIN","modelo_3","no_profunda",2478,0.3,0.6,NA,0.06,20,0.642105263157895,0.721311475409836,0.5,0.721311475409836,0.721311475409836
"13","MIN","modelo_3","no_profunda",9481,0.3,0.6,NA,0.06,20,0.789473684210526,0.836065573770492,0.705882352941177,0.836065573770492,0.836065573770492
"14","MIN","modelo_3","no_profunda",5701,0.3,0.6,NA,0.06,20,0.684210526315789,0.754098360655738,0.558823529411765,0.754098360655738,0.754098360655738
"15","MIN","modelo_3","no_profunda",8455,0.3,0.6,NA,0.06,20,0.663157894736842,0.737704918032787,0.529411764705882,0.737704918032787,0.737704918032787
"16","MIN","modelo_3","no_profunda",6401,0.3,0.6,NA,0.06,20,0.705263157894737,0.770491803278688,0.588235294117647,0.770491803278688,0.770491803278688
"17","MIN","modelo_3","no_profunda",3291,0.3,0.6,NA,0.06,20,0.642105263157895,0.721311475409836,0.5,0.721311475409836,0.721311475409836
"18","MIN","modelo_3","no_profunda",9579,0.3,0.6,NA,0.06,20,0.705263157894737,0.770491803278688,0.588235294117647,0.770491803278688,0.770491803278688
"19","MIN","modelo_3","no_profunda",1438,0.3,0.6,NA,0.06,20,0.726315789473684,0.786885245901639,0.617647058823529,0.786885245901639,0.786885245901639
"20","MIN","modelo_3","no_profunda",3142,0.3,0.6,NA,0.06,20,0.684210526315789,0.754098360655738,0.558823529411765,0.754098360655738,0.754098360655738
