"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","LAC","modelo_3","no_profunda",4170,0.4,0.3,NA,0.01,20,0.737373737373737,0.808823529411765,0.580645161290323,0.808823529411765,0.808823529411765
"2","LAC","modelo_3","no_profunda",3951,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"3","LAC","modelo_3","no_profunda",5491,0.4,0.3,NA,0.01,20,0.797979797979798,0.852941176470588,0.67741935483871,0.852941176470588,0.852941176470588
"4","LAC","modelo_3","no_profunda",1762,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
"5","LAC","modelo_3","no_profunda",3409,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
"6","LAC","modelo_3","no_profunda",3980,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
"7","LAC","modelo_3","no_profunda",1383,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
"8","LAC","modelo_3","no_profunda",768,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"9","LAC","modelo_3","no_profunda",1058,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"10","LAC","modelo_3","no_profunda",8585,0.4,0.3,NA,0.01,20,0.737373737373737,0.808823529411765,0.580645161290323,0.808823529411765,0.808823529411765
"11","LAC","modelo_3","no_profunda",564,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"12","LAC","modelo_3","no_profunda",2478,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"13","LAC","modelo_3","no_profunda",9481,0.4,0.3,NA,0.01,20,0.737373737373737,0.808823529411765,0.580645161290323,0.808823529411765,0.808823529411765
"14","LAC","modelo_3","no_profunda",5701,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"15","LAC","modelo_3","no_profunda",8455,0.4,0.3,NA,0.01,20,0.797979797979798,0.852941176470588,0.67741935483871,0.852941176470588,0.852941176470588
"16","LAC","modelo_3","no_profunda",6401,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"17","LAC","modelo_3","no_profunda",3291,0.4,0.3,NA,0.01,20,0.717171717171717,0.794117647058823,0.548387096774194,0.794117647058823,0.794117647058823
"18","LAC","modelo_3","no_profunda",9579,0.4,0.3,NA,0.01,20,0.757575757575758,0.823529411764706,0.612903225806452,0.823529411764706,0.823529411764706
"19","LAC","modelo_3","no_profunda",1438,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
"20","LAC","modelo_3","no_profunda",3142,0.4,0.3,NA,0.01,20,0.777777777777778,0.838235294117647,0.645161290322581,0.838235294117647,0.838235294117647
