"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","DET","modelo_4","no_profunda",4170,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"2","DET","modelo_4","no_profunda",3951,0.2,0.4,NA,0.1,20,0.627659574468085,0.678571428571429,0.552631578947368,0.684684684684685,0.690909090909091
"3","DET","modelo_4","no_profunda",5491,0.2,0.4,NA,0.1,20,0.75531914893617,0.785714285714286,0.710526315789474,0.792792792792793,0.8
"4","DET","modelo_4","no_profunda",1762,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"5","DET","modelo_4","no_profunda",3409,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"6","DET","modelo_4","no_profunda",3980,0.2,0.4,NA,0.1,20,0.585106382978723,0.642857142857143,0.5,0.648648648648649,0.654545454545455
"7","DET","modelo_4","no_profunda",1383,0.2,0.4,NA,0.1,20,0.75531914893617,0.785714285714286,0.710526315789474,0.792792792792793,0.8
"8","DET","modelo_4","no_profunda",768,0.2,0.4,NA,0.1,20,0.734042553191489,0.767857142857143,0.684210526315789,0.774774774774775,0.781818181818182
"9","DET","modelo_4","no_profunda",1058,0.2,0.4,NA,0.1,20,0.712765957446808,0.75,0.657894736842105,0.756756756756757,0.763636363636364
"10","DET","modelo_4","no_profunda",8585,0.2,0.4,NA,0.1,20,0.712765957446808,0.75,0.657894736842105,0.756756756756757,0.763636363636364
"11","DET","modelo_4","no_profunda",564,0.2,0.4,NA,0.1,20,0.648936170212766,0.696428571428571,0.578947368421053,0.702702702702703,0.709090909090909
"12","DET","modelo_4","no_profunda",2478,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"13","DET","modelo_4","no_profunda",9481,0.2,0.4,NA,0.1,20,0.627659574468085,0.678571428571429,0.552631578947368,0.684684684684685,0.690909090909091
"14","DET","modelo_4","no_profunda",5701,0.2,0.4,NA,0.1,20,0.734042553191489,0.767857142857143,0.684210526315789,0.774774774774775,0.781818181818182
"15","DET","modelo_4","no_profunda",8455,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"16","DET","modelo_4","no_profunda",6401,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
"17","DET","modelo_4","no_profunda",3291,0.2,0.4,NA,0.1,20,0.670212765957447,0.714285714285714,0.605263157894737,0.720720720720721,0.727272727272727
"18","DET","modelo_4","no_profunda",9579,0.2,0.4,NA,0.1,20,0.712765957446808,0.75,0.657894736842105,0.756756756756757,0.763636363636364
"19","DET","modelo_4","no_profunda",1438,0.2,0.4,NA,0.1,20,0.776595744680851,0.803571428571429,0.736842105263158,0.810810810810811,0.818181818181818
"20","DET","modelo_4","no_profunda",3142,0.2,0.4,NA,0.1,20,0.691489361702128,0.732142857142857,0.631578947368421,0.738738738738739,0.745454545454545
