"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","HOU","modelo_3","profunda",4170,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"2","HOU","modelo_3","profunda",3951,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"3","HOU","modelo_3","profunda",5491,0.2,0.4,0.5,0.03,20,0.705882352941177,0.769230769230769,0.606060606060606,0.761904761904762,0.754716981132076
"4","HOU","modelo_3","profunda",1762,0.2,0.4,0.5,0.03,20,0.705882352941177,0.769230769230769,0.606060606060606,0.761904761904762,0.754716981132076
"5","HOU","modelo_3","profunda",3409,0.2,0.4,0.5,0.03,20,0.705882352941177,0.769230769230769,0.606060606060606,0.761904761904762,0.754716981132076
"6","HOU","modelo_3","profunda",3980,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"7","HOU","modelo_3","profunda",1383,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"8","HOU","modelo_3","profunda",768,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"9","HOU","modelo_3","profunda",1058,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"10","HOU","modelo_3","profunda",8585,0.2,0.4,0.5,0.03,20,0.705882352941177,0.769230769230769,0.606060606060606,0.761904761904762,0.754716981132076
"11","HOU","modelo_3","profunda",564,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"12","HOU","modelo_3","profunda",2478,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"13","HOU","modelo_3","profunda",9481,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"14","HOU","modelo_3","profunda",5701,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"15","HOU","modelo_3","profunda",8455,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"16","HOU","modelo_3","profunda",6401,0.2,0.4,0.5,0.03,20,0.682352941176471,0.75,0.575757575757576,0.742857142857143,0.735849056603774
"17","HOU","modelo_3","profunda",3291,0.2,0.4,0.5,0.03,20,0.705882352941177,0.769230769230769,0.606060606060606,0.761904761904762,0.754716981132076
"18","HOU","modelo_3","profunda",9579,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
"19","HOU","modelo_3","profunda",1438,0.2,0.4,0.5,0.03,20,0.729411764705882,0.788461538461538,0.636363636363636,0.780952380952381,0.773584905660377
"20","HOU","modelo_3","profunda",3142,0.2,0.4,0.5,0.03,20,0.752941176470588,0.807692307692308,0.666666666666667,0.8,0.792452830188679
