"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","CAR","modelo_3","no_profunda",4170,0.6,0.2,NA,0.02,10,0.67032967032967,0.740740740740741,0.567567567567568,0.727272727272727,0.714285714285714
"2","CAR","modelo_3","no_profunda",3951,0.6,0.2,NA,0.02,10,0.67032967032967,0.740740740740741,0.567567567567568,0.727272727272727,0.714285714285714
"3","CAR","modelo_3","no_profunda",5491,0.6,0.2,NA,0.02,10,0.626373626373626,0.703703703703704,0.513513513513513,0.690909090909091,0.678571428571429
"4","CAR","modelo_3","no_profunda",1762,0.6,0.2,NA,0.02,10,0.648351648351648,0.722222222222222,0.540540540540541,0.709090909090909,0.696428571428571
"5","CAR","modelo_3","no_profunda",3409,0.6,0.2,NA,0.02,10,0.648351648351648,0.722222222222222,0.540540540540541,0.709090909090909,0.696428571428571
"6","CAR","modelo_3","no_profunda",3980,0.6,0.2,NA,0.02,10,0.604395604395604,0.685185185185185,0.486486486486487,0.672727272727273,0.660714285714286
"7","CAR","modelo_3","no_profunda",1383,0.6,0.2,NA,0.02,10,0.692307692307692,0.759259259259259,0.594594594594595,0.745454545454545,0.732142857142857
"8","CAR","modelo_3","no_profunda",768,0.6,0.2,NA,0.02,10,0.626373626373626,0.703703703703704,0.513513513513513,0.690909090909091,0.678571428571429
"9","CAR","modelo_3","no_profunda",1058,0.6,0.2,NA,0.02,10,0.648351648351648,0.722222222222222,0.540540540540541,0.709090909090909,0.696428571428571
"10","CAR","modelo_3","no_profunda",8585,0.6,0.2,NA,0.02,10,0.56043956043956,0.648148148148148,0.432432432432432,0.636363636363636,0.625
"11","CAR","modelo_3","no_profunda",564,0.6,0.2,NA,0.02,10,0.626373626373626,0.703703703703704,0.513513513513513,0.690909090909091,0.678571428571429
"12","CAR","modelo_3","no_profunda",2478,0.6,0.2,NA,0.02,10,0.67032967032967,0.740740740740741,0.567567567567568,0.727272727272727,0.714285714285714
"13","CAR","modelo_3","no_profunda",9481,0.6,0.2,NA,0.02,10,0.604395604395604,0.685185185185185,0.486486486486487,0.672727272727273,0.660714285714286
"14","CAR","modelo_3","no_profunda",5701,0.6,0.2,NA,0.02,10,0.648351648351648,0.722222222222222,0.540540540540541,0.709090909090909,0.696428571428571
"15","CAR","modelo_3","no_profunda",8455,0.6,0.2,NA,0.02,10,0.648351648351648,0.722222222222222,0.540540540540541,0.709090909090909,0.696428571428571
"16","CAR","modelo_3","no_profunda",6401,0.6,0.2,NA,0.02,10,0.604395604395604,0.685185185185185,0.486486486486487,0.672727272727273,0.660714285714286
"17","CAR","modelo_3","no_profunda",3291,0.6,0.2,NA,0.02,10,0.626373626373626,0.703703703703704,0.513513513513513,0.690909090909091,0.678571428571429
"18","CAR","modelo_3","no_profunda",9579,0.6,0.2,NA,0.02,10,0.604395604395604,0.685185185185185,0.486486486486487,0.672727272727273,0.660714285714286
"19","CAR","modelo_3","no_profunda",1438,0.6,0.2,NA,0.02,10,0.67032967032967,0.740740740740741,0.567567567567568,0.727272727272727,0.714285714285714
"20","CAR","modelo_3","no_profunda",3142,0.6,0.2,NA,0.02,10,0.604395604395604,0.685185185185185,0.486486486486487,0.672727272727273,0.660714285714286
