"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","PHI","modelo_4","profunda",4170,0.3,0.4,0.4,0.02,60,0.616161616161616,0.666666666666667,0.555555555555556,0.654545454545455,0.642857142857143
"2","PHI","modelo_4","profunda",3951,0.3,0.4,0.4,0.02,60,0.616161616161616,0.666666666666667,0.555555555555556,0.654545454545455,0.642857142857143
"3","PHI","modelo_4","profunda",5491,0.3,0.4,0.4,0.02,60,0.676767676767677,0.722222222222222,0.622222222222222,0.709090909090909,0.696428571428571
"4","PHI","modelo_4","profunda",1762,0.3,0.4,0.4,0.02,60,0.717171717171717,0.759259259259259,0.666666666666667,0.745454545454545,0.732142857142857
"5","PHI","modelo_4","profunda",3409,0.3,0.4,0.4,0.02,60,0.737373737373737,0.777777777777778,0.688888888888889,0.763636363636364,0.75
"6","PHI","modelo_4","profunda",3980,0.3,0.4,0.4,0.02,60,0.676767676767677,0.722222222222222,0.622222222222222,0.709090909090909,0.696428571428571
"7","PHI","modelo_4","profunda",1383,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"8","PHI","modelo_4","profunda",768,0.3,0.4,0.4,0.02,60,0.717171717171717,0.759259259259259,0.666666666666667,0.745454545454545,0.732142857142857
"9","PHI","modelo_4","profunda",1058,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"10","PHI","modelo_4","profunda",8585,0.3,0.4,0.4,0.02,60,0.717171717171717,0.759259259259259,0.666666666666667,0.745454545454545,0.732142857142857
"11","PHI","modelo_4","profunda",564,0.3,0.4,0.4,0.02,60,0.676767676767677,0.722222222222222,0.622222222222222,0.709090909090909,0.696428571428571
"12","PHI","modelo_4","profunda",2478,0.3,0.4,0.4,0.02,60,0.676767676767677,0.722222222222222,0.622222222222222,0.709090909090909,0.696428571428571
"13","PHI","modelo_4","profunda",9481,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"14","PHI","modelo_4","profunda",5701,0.3,0.4,0.4,0.02,60,0.696969696969697,0.740740740740741,0.644444444444444,0.727272727272727,0.714285714285714
"15","PHI","modelo_4","profunda",8455,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"16","PHI","modelo_4","profunda",6401,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"17","PHI","modelo_4","profunda",3291,0.3,0.4,0.4,0.02,60,0.676767676767677,0.722222222222222,0.622222222222222,0.709090909090909,0.696428571428571
"18","PHI","modelo_4","profunda",9579,0.3,0.4,0.4,0.02,60,0.656565656565657,0.703703703703704,0.6,0.690909090909091,0.678571428571429
"19","PHI","modelo_4","profunda",1438,0.3,0.4,0.4,0.02,60,0.575757575757576,0.62962962962963,0.511111111111111,0.618181818181818,0.607142857142857
"20","PHI","modelo_4","profunda",3142,0.3,0.4,0.4,0.02,60,0.717171717171717,0.759259259259259,0.666666666666667,0.745454545454545,0.732142857142857
