"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","SF","modelo_1","no_profunda",4170,0.6,0.2,NA,0.05,40,0.588888888888889,0.666666666666667,0.487179487179487,0.647619047619048,0.62962962962963
"2","SF","modelo_1","no_profunda",3951,0.6,0.2,NA,0.05,40,0.655555555555556,0.725490196078431,0.564102564102564,0.704761904761905,0.685185185185185
"3","SF","modelo_1","no_profunda",5491,0.6,0.2,NA,0.05,40,0.7,0.764705882352941,0.615384615384615,0.742857142857143,0.722222222222222
"4","SF","modelo_1","no_profunda",1762,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"5","SF","modelo_1","no_profunda",3409,0.6,0.2,NA,0.05,40,0.744444444444444,0.803921568627451,0.666666666666667,0.780952380952381,0.759259259259259
"6","SF","modelo_1","no_profunda",3980,0.6,0.2,NA,0.05,40,0.655555555555556,0.725490196078431,0.564102564102564,0.704761904761905,0.685185185185185
"7","SF","modelo_1","no_profunda",1383,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"8","SF","modelo_1","no_profunda",768,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"9","SF","modelo_1","no_profunda",1058,0.6,0.2,NA,0.05,40,0.611111111111111,0.686274509803922,0.512820512820513,0.666666666666667,0.648148148148148
"10","SF","modelo_1","no_profunda",8585,0.6,0.2,NA,0.05,40,0.677777777777778,0.745098039215686,0.58974358974359,0.723809523809524,0.703703703703704
"11","SF","modelo_1","no_profunda",564,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"12","SF","modelo_1","no_profunda",2478,0.6,0.2,NA,0.05,40,0.744444444444444,0.803921568627451,0.666666666666667,0.780952380952381,0.759259259259259
"13","SF","modelo_1","no_profunda",9481,0.6,0.2,NA,0.05,40,0.588888888888889,0.666666666666667,0.487179487179487,0.647619047619048,0.62962962962963
"14","SF","modelo_1","no_profunda",5701,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"15","SF","modelo_1","no_profunda",8455,0.6,0.2,NA,0.05,40,0.655555555555556,0.725490196078431,0.564102564102564,0.704761904761905,0.685185185185185
"16","SF","modelo_1","no_profunda",6401,0.6,0.2,NA,0.05,40,0.766666666666667,0.823529411764706,0.692307692307692,0.8,0.777777777777778
"17","SF","modelo_1","no_profunda",3291,0.6,0.2,NA,0.05,40,0.677777777777778,0.745098039215686,0.58974358974359,0.723809523809524,0.703703703703704
"18","SF","modelo_1","no_profunda",9579,0.6,0.2,NA,0.05,40,0.566666666666667,0.647058823529412,0.461538461538462,0.628571428571429,0.611111111111111
"19","SF","modelo_1","no_profunda",1438,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
"20","SF","modelo_1","no_profunda",3142,0.6,0.2,NA,0.05,40,0.633333333333333,0.705882352941177,0.538461538461538,0.685714285714286,0.666666666666667
