"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","CHI","modelo_3","profunda",4170,0.5,0.3,0.5,0.03,20,0.653465346534653,0.653061224489796,0.653846153846154,0.646464646464646,0.64
"2","CHI","modelo_3","profunda",3951,0.5,0.3,0.5,0.03,20,0.633663366336634,0.63265306122449,0.634615384615385,0.626262626262626,0.62
"3","CHI","modelo_3","profunda",5491,0.5,0.3,0.5,0.03,20,0.732673267326733,0.73469387755102,0.730769230769231,0.727272727272727,0.72
"4","CHI","modelo_3","profunda",1762,0.5,0.3,0.5,0.03,20,0.693069306930693,0.693877551020408,0.692307692307692,0.686868686868687,0.68
"5","CHI","modelo_3","profunda",3409,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"6","CHI","modelo_3","profunda",3980,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"7","CHI","modelo_3","profunda",1383,0.5,0.3,0.5,0.03,20,0.693069306930693,0.693877551020408,0.692307692307692,0.686868686868687,0.68
"8","CHI","modelo_3","profunda",768,0.5,0.3,0.5,0.03,20,0.693069306930693,0.693877551020408,0.692307692307692,0.686868686868687,0.68
"9","CHI","modelo_3","profunda",1058,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"10","CHI","modelo_3","profunda",8585,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"11","CHI","modelo_3","profunda",564,0.5,0.3,0.5,0.03,20,0.633663366336634,0.63265306122449,0.634615384615385,0.626262626262626,0.62
"12","CHI","modelo_3","profunda",2478,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"13","CHI","modelo_3","profunda",9481,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"14","CHI","modelo_3","profunda",5701,0.5,0.3,0.5,0.03,20,0.653465346534653,0.653061224489796,0.653846153846154,0.646464646464646,0.64
"15","CHI","modelo_3","profunda",8455,0.5,0.3,0.5,0.03,20,0.693069306930693,0.693877551020408,0.692307692307692,0.686868686868687,0.68
"16","CHI","modelo_3","profunda",6401,0.5,0.3,0.5,0.03,20,0.673267326732673,0.673469387755102,0.673076923076923,0.666666666666667,0.66
"17","CHI","modelo_3","profunda",3291,0.5,0.3,0.5,0.03,20,0.653465346534653,0.653061224489796,0.653846153846154,0.646464646464646,0.64
"18","CHI","modelo_3","profunda",9579,0.5,0.3,0.5,0.03,20,0.613861386138614,0.612244897959184,0.615384615384615,0.606060606060606,0.6
"19","CHI","modelo_3","profunda",1438,0.5,0.3,0.5,0.03,20,0.732673267326733,0.73469387755102,0.730769230769231,0.727272727272727,0.72
"20","CHI","modelo_3","profunda",3142,0.5,0.3,0.5,0.03,20,0.633663366336634,0.63265306122449,0.634615384615385,0.626262626262626,0.62
