"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","BUF","modelo_1","profunda",4170,0.4,0.5,0.6,0.05,20,0.532608695652174,0.603174603174603,0.379310344827586,0.638655462184874,0.678571428571429
"2","BUF","modelo_1","profunda",3951,0.4,0.5,0.6,0.05,20,0.445652173913043,0.53968253968254,0.241379310344828,0.571428571428571,0.607142857142857
"3","BUF","modelo_1","profunda",5491,0.4,0.5,0.6,0.05,20,0.554347826086957,0.619047619047619,0.413793103448276,0.65546218487395,0.696428571428571
"4","BUF","modelo_1","profunda",1762,0.4,0.5,0.6,0.05,20,0.489130434782609,0.571428571428571,0.310344827586207,0.605042016806723,0.642857142857143
"5","BUF","modelo_1","profunda",3409,0.4,0.5,0.6,0.05,20,0.554347826086957,0.619047619047619,0.413793103448276,0.65546218487395,0.696428571428571
"6","BUF","modelo_1","profunda",3980,0.4,0.5,0.6,0.05,20,0.554347826086957,0.619047619047619,0.413793103448276,0.65546218487395,0.696428571428571
"7","BUF","modelo_1","profunda",1383,0.4,0.5,0.6,0.05,20,0.576086956521739,0.634920634920635,0.448275862068966,0.672268907563025,0.714285714285714
"8","BUF","modelo_1","profunda",768,0.4,0.5,0.6,0.05,20,0.489130434782609,0.571428571428571,0.310344827586207,0.605042016806723,0.642857142857143
"9","BUF","modelo_1","profunda",1058,0.4,0.5,0.6,0.05,20,0.66304347826087,0.698412698412698,0.586206896551724,0.739495798319328,0.785714285714286
"10","BUF","modelo_1","profunda",8585,0.4,0.5,0.6,0.05,20,0.532608695652174,0.603174603174603,0.379310344827586,0.638655462184874,0.678571428571429
"11","BUF","modelo_1","profunda",564,0.4,0.5,0.6,0.05,20,0.510869565217391,0.587301587301587,0.344827586206897,0.621848739495798,0.660714285714286
"12","BUF","modelo_1","profunda",2478,0.4,0.5,0.6,0.05,20,0.66304347826087,0.698412698412698,0.586206896551724,0.739495798319328,0.785714285714286
"13","BUF","modelo_1","profunda",9481,0.4,0.5,0.6,0.05,20,0.576086956521739,0.634920634920635,0.448275862068966,0.672268907563025,0.714285714285714
"14","BUF","modelo_1","profunda",5701,0.4,0.5,0.6,0.05,20,0.532608695652174,0.603174603174603,0.379310344827586,0.638655462184874,0.678571428571429
"15","BUF","modelo_1","profunda",8455,0.4,0.5,0.6,0.05,20,0.619565217391304,0.666666666666667,0.517241379310345,0.705882352941177,0.75
"16","BUF","modelo_1","profunda",6401,0.4,0.5,0.6,0.05,20,0.554347826086957,0.619047619047619,0.413793103448276,0.65546218487395,0.696428571428571
"17","BUF","modelo_1","profunda",3291,0.4,0.5,0.6,0.05,20,0.489130434782609,0.571428571428571,0.310344827586207,0.605042016806723,0.642857142857143
"18","BUF","modelo_1","profunda",9579,0.4,0.5,0.6,0.05,20,0.597826086956522,0.650793650793651,0.482758620689655,0.689075630252101,0.732142857142857
"19","BUF","modelo_1","profunda",1438,0.4,0.5,0.6,0.05,20,0.467391304347826,0.555555555555556,0.275862068965517,0.588235294117647,0.625
"20","BUF","modelo_1","profunda",3142,0.4,0.5,0.6,0.05,20,0.445652173913043,0.53968253968254,0.241379310344828,0.571428571428571,0.607142857142857
