"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","TB","modelo_1","profunda",4170,0.3,0.4,0.2,0.02,60,0.654545454545455,0.766233766233766,0.393939393939394,0.756410256410256,0.746835443037975
"2","TB","modelo_1","profunda",3951,0.3,0.4,0.2,0.02,60,0.690909090909091,0.792207792207792,0.454545454545455,0.782051282051282,0.772151898734177
"3","TB","modelo_1","profunda",5491,0.3,0.4,0.2,0.02,60,0.636363636363636,0.753246753246753,0.363636363636364,0.743589743589744,0.734177215189873
"4","TB","modelo_1","profunda",1762,0.3,0.4,0.2,0.02,60,0.672727272727273,0.779220779220779,0.424242424242424,0.769230769230769,0.759493670886076
"5","TB","modelo_1","profunda",3409,0.3,0.4,0.2,0.02,60,0.672727272727273,0.779220779220779,0.424242424242424,0.769230769230769,0.759493670886076
"6","TB","modelo_1","profunda",3980,0.3,0.4,0.2,0.02,60,0.654545454545455,0.766233766233766,0.393939393939394,0.756410256410256,0.746835443037975
"7","TB","modelo_1","profunda",1383,0.3,0.4,0.2,0.02,60,0.636363636363636,0.753246753246753,0.363636363636364,0.743589743589744,0.734177215189873
"8","TB","modelo_1","profunda",768,0.3,0.4,0.2,0.02,60,0.745454545454545,0.831168831168831,0.545454545454545,0.82051282051282,0.810126582278481
"9","TB","modelo_1","profunda",1058,0.3,0.4,0.2,0.02,60,0.690909090909091,0.792207792207792,0.454545454545455,0.782051282051282,0.772151898734177
"10","TB","modelo_1","profunda",8585,0.3,0.4,0.2,0.02,60,0.672727272727273,0.779220779220779,0.424242424242424,0.769230769230769,0.759493670886076
"11","TB","modelo_1","profunda",564,0.3,0.4,0.2,0.02,60,0.672727272727273,0.779220779220779,0.424242424242424,0.769230769230769,0.759493670886076
"12","TB","modelo_1","profunda",2478,0.3,0.4,0.2,0.02,60,0.727272727272727,0.818181818181818,0.515151515151515,0.807692307692308,0.79746835443038
"13","TB","modelo_1","profunda",9481,0.3,0.4,0.2,0.02,60,0.654545454545455,0.766233766233766,0.393939393939394,0.756410256410256,0.746835443037975
"14","TB","modelo_1","profunda",5701,0.3,0.4,0.2,0.02,60,0.690909090909091,0.792207792207792,0.454545454545455,0.782051282051282,0.772151898734177
"15","TB","modelo_1","profunda",8455,0.3,0.4,0.2,0.02,60,0.709090909090909,0.805194805194805,0.484848484848485,0.794871794871795,0.784810126582278
"16","TB","modelo_1","profunda",6401,0.3,0.4,0.2,0.02,60,0.709090909090909,0.805194805194805,0.484848484848485,0.794871794871795,0.784810126582278
"17","TB","modelo_1","profunda",3291,0.3,0.4,0.2,0.02,60,0.690909090909091,0.792207792207792,0.454545454545455,0.782051282051282,0.772151898734177
"18","TB","modelo_1","profunda",9579,0.3,0.4,0.2,0.02,60,0.709090909090909,0.805194805194805,0.484848484848485,0.794871794871795,0.784810126582278
"19","TB","modelo_1","profunda",1438,0.3,0.4,0.2,0.02,60,0.690909090909091,0.792207792207792,0.454545454545455,0.782051282051282,0.772151898734177
"20","TB","modelo_1","profunda",3142,0.3,0.4,0.2,0.02,60,0.672727272727273,0.779220779220779,0.424242424242424,0.769230769230769,0.759493670886076
