"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","NYG","modelo_1","no_profunda",4170,0.2,0.5,NA,0.05,20,0.739130434782609,0.75,0.725,0.764705882352941,0.78
"2","NYG","modelo_1","no_profunda",3951,0.2,0.5,NA,0.05,20,0.739130434782609,0.75,0.725,0.764705882352941,0.78
"3","NYG","modelo_1","no_profunda",5491,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"4","NYG","modelo_1","no_profunda",1762,0.2,0.5,NA,0.05,20,0.760869565217391,0.769230769230769,0.75,0.784313725490196,0.8
"5","NYG","modelo_1","no_profunda",3409,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"6","NYG","modelo_1","no_profunda",3980,0.2,0.5,NA,0.05,20,0.695652173913043,0.711538461538462,0.675,0.725490196078431,0.74
"7","NYG","modelo_1","no_profunda",1383,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"8","NYG","modelo_1","no_profunda",768,0.2,0.5,NA,0.05,20,0.695652173913043,0.711538461538462,0.675,0.725490196078431,0.74
"9","NYG","modelo_1","no_profunda",1058,0.2,0.5,NA,0.05,20,0.695652173913043,0.711538461538462,0.675,0.725490196078431,0.74
"10","NYG","modelo_1","no_profunda",8585,0.2,0.5,NA,0.05,20,0.739130434782609,0.75,0.725,0.764705882352941,0.78
"11","NYG","modelo_1","no_profunda",564,0.2,0.5,NA,0.05,20,0.630434782608696,0.653846153846154,0.6,0.666666666666667,0.68
"12","NYG","modelo_1","no_profunda",2478,0.2,0.5,NA,0.05,20,0.695652173913043,0.711538461538462,0.675,0.725490196078431,0.74
"13","NYG","modelo_1","no_profunda",9481,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"14","NYG","modelo_1","no_profunda",5701,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"15","NYG","modelo_1","no_profunda",8455,0.2,0.5,NA,0.05,20,0.695652173913043,0.711538461538462,0.675,0.725490196078431,0.74
"16","NYG","modelo_1","no_profunda",6401,0.2,0.5,NA,0.05,20,0.760869565217391,0.769230769230769,0.75,0.784313725490196,0.8
"17","NYG","modelo_1","no_profunda",3291,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"18","NYG","modelo_1","no_profunda",9579,0.2,0.5,NA,0.05,20,0.717391304347826,0.730769230769231,0.7,0.745098039215686,0.76
"19","NYG","modelo_1","no_profunda",1438,0.2,0.5,NA,0.05,20,0.760869565217391,0.769230769230769,0.75,0.784313725490196,0.8
"20","NYG","modelo_1","no_profunda",3142,0.2,0.5,NA,0.05,20,0.760869565217391,0.769230769230769,0.75,0.784313725490196,0.8
