"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"ATL","modelo_4","bayesiana",4170,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",3951,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.66,0.638297872340426,0.679245283018868,0.659181051786431,0.638297872340426,0.638297872340426
"ATL","modelo_4","bayesiana",5491,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",1762,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.66,0.638297872340426,0.679245283018868,0.659181051786431,0.638297872340426,0.638297872340426
"ATL","modelo_4","bayesiana",3409,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.74,0.723404255319149,0.754716981132076,0.739373745483742,0.723404255319149,0.723404255319149
"ATL","modelo_4","bayesiana",3980,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",1383,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",768,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",1058,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",8585,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",564,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",2478,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",9481,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",5701,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",8455,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",6401,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.66,0.638297872340426,0.679245283018868,0.659181051786431,0.638297872340426,0.638297872340426
"ATL","modelo_4","bayesiana",3291,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",9579,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.68,0.659574468085106,0.69811320754717,0.679229225210759,0.659574468085106,0.659574468085106
"ATL","modelo_4","bayesiana",1438,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.7,0.680851063829787,0.716981132075472,0.699277398635086,0.680851063829787,0.680851063829787
"ATL","modelo_4","bayesiana",3142,0.11606733796104,0.805537114341278,50,14,4,0.771329500424721,"NA",0.66,0.638297872340426,0.679245283018868,0.659181051786431,0.638297872340426,0.638297872340426
