"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"LA","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.626373626373626,0.721311475409836,0.433333333333333,NA,0.721311475409836,0.721311475409836
"LA","modelo_1","grid","0.01","0.9","15","10","3","NA","0.633030464083228",0.604395604395604,0.704918032786885,0.4,0.633030464083228,0.704918032786885,0.704918032786885
"LA","modelo_1","bayesiana","0.0913817273281072","0.863924146786053","29","17","7","0.716443150657223","NA",0.649450549450549,0.738524590163934,0.468333333333333,NA,0.738524590163934,0.738524590163934
"LA","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.648351648351648,0.737704918032787,0.466666666666667,NA,0.737704918032787,0.737704918032787
"LA","modelo_2","grid","0.2","0.5","15","25","3","NA","0.650582565327778",0.659340659340659,0.745901639344262,0.483333333333333,0.650582565327778,0.745901639344262,0.745901639344262
"LA","modelo_2","bayesiana","0.0655725131652458","0.780949828758091","40","23","7","0.73909921074526","NA",0.662637362637363,0.748360655737705,0.488333333333333,NA,0.748360655737705,0.748360655737705
"LA","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.648351648351648,0.737704918032787,0.466666666666667,NA,0.737704918032787,0.737704918032787
"LA","modelo_3","grid","0.2","0.5","15","25","3","NA","0.650582565327778",0.657142857142857,0.744262295081967,0.48,0.650582565327778,0.744262295081967,0.744262295081967
"LA","modelo_3","bayesiana","0.148992833336825","0.621164220499247","25","18","4","0.731670870192609","NA",0.650549450549451,0.739344262295082,0.47,NA,0.739344262295082,0.739344262295082
"LA","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.626373626373626,0.721311475409836,0.433333333333333,NA,0.721311475409836,0.721311475409836
"LA","modelo_4","grid","0.01","0.9","15","10","3","NA","0.633030464083228",0.604395604395604,0.704918032786885,0.4,0.633030464083228,0.704918032786885,0.704918032786885
"LA","modelo_4","bayesiana","0.17594307225747","0.591253997347597","48","13","7","0.727425347681888","NA",0.631868131868132,0.725409836065574,0.441666666666667,NA,0.725409836065574,0.725409836065574
