"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"NO","modelo_4","grid",4170,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",3951,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",5491,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",1762,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",3409,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",3980,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",1383,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",768,0.01,0.7,30,5,5,"NA",0.699098058626189,0.740740740740741,0.787878787878788,0.666666666666667,0.731762065095398,0.787878787878788,0.787878787878788
"NO","modelo_4","grid",1058,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",8585,0.01,0.7,30,5,5,"NA",0.699098058626189,0.685185185185185,0.742424242424242,0.595238095238095,0.674282507615841,0.742424242424242,0.742424242424242
"NO","modelo_4","grid",564,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",2478,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",9481,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",5701,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",8455,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",6401,0.01,0.7,30,5,5,"NA",0.699098058626189,0.703703703703704,0.757575757575758,0.619047619047619,0.693442360109027,0.757575757575758,0.757575757575758
"NO","modelo_4","grid",3291,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",9579,0.01,0.7,30,5,5,"NA",0.699098058626189,0.740740740740741,0.787878787878788,0.666666666666667,0.731762065095398,0.787878787878788,0.787878787878788
"NO","modelo_4","grid",1438,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
"NO","modelo_4","grid",3142,0.01,0.7,30,5,5,"NA",0.699098058626189,0.722222222222222,0.772727272727273,0.642857142857143,0.712602212602213,0.772727272727273,0.772727272727273
