"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"WAS","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.6875,0.76056338028169,0.560975609756098,NA,0.755244755244755,0.75
"WAS","modelo_1","grid","0.1","0.5","30","15","9","NA","0.64522633435161",0.696428571428571,0.767605633802817,0.573170731707317,0.64522633435161,0.762237762237762,0.756944444444444
"WAS","modelo_1","bayesiana","0.0677678210005769","0.561866973507684","34","31","6","0.730738180146968","NA",0.729464285714286,0.793661971830986,0.618292682926829,NA,0.788111888111888,0.782638888888889
"WAS","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.758928571428571,0.816901408450704,0.658536585365854,NA,0.811188811188811,0.805555555555556
"WAS","modelo_2","grid","0.01","0.6","15","35","3","NA","0.668756066923837",0.698214285714286,0.769014084507042,0.575609756097561,0.668756066923837,0.763636363636364,0.758333333333333
"WAS","modelo_2","bayesiana","0.0949365748244991","0.69914953559954","32","40","6","0.751476611108035","NA",0.701785714285714,0.771830985915493,0.580487804878049,NA,0.766433566433566,0.761111111111111
"WAS","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.758928571428571,0.816901408450704,0.658536585365854,NA,0.811188811188811,0.805555555555556
"WAS","modelo_3","grid","0.01","0.6","15","35","3","NA","0.668756066923837",0.701785714285714,0.771830985915493,0.580487804878049,0.668756066923837,0.766433566433566,0.761111111111111
"WAS","modelo_3","bayesiana","0.0108287919439399","0.788275650811009","42","35","8","0.758060821803803","NA",0.666071428571429,0.743661971830986,0.531707317073171,NA,0.738461538461539,0.733333333333333
"WAS","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.6875,0.76056338028169,0.560975609756098,NA,0.755244755244755,0.75
"WAS","modelo_4","grid","0.1","0.5","30","15","9","NA","0.64522633435161",0.695535714285714,0.766901408450704,0.571951219512195,0.64522633435161,0.761538461538462,0.75625
"WAS","modelo_4","bayesiana","0.0390223450909578","0.530646608189866","19","16","4","0.741735425776215","NA",0.694642857142857,0.766197183098592,0.570731707317073,NA,0.760839160839161,0.755555555555556
