"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"CIN","modelo_1","bayesiana",4170,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.685185185185185,0.76056338028169,0.540540540540541,0.662096368669139,0.76056338028169,0.76056338028169
"CIN","modelo_1","bayesiana",3951,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",5491,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",1762,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",3409,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",3980,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",1383,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",768,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",1058,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",8585,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",564,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",2478,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",9481,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",5701,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",8455,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
"CIN","modelo_1","bayesiana",6401,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.685185185185185,0.76056338028169,0.540540540540541,0.662096368669139,0.76056338028169,0.76056338028169
"CIN","modelo_1","bayesiana",3291,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.740740740740741,0.802816901408451,0.621621621621622,0.721726421256938,0.802816901408451,0.802816901408451
"CIN","modelo_1","bayesiana",9579,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.703703703703704,0.774647887323944,0.567567567567568,0.681973052865072,0.774647887323944,0.774647887323944
"CIN","modelo_1","bayesiana",1438,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.740740740740741,0.802816901408451,0.621621621621622,0.721726421256938,0.802816901408451,0.802816901408451
"CIN","modelo_1","bayesiana",3142,0.155784846534317,0.838038761700317,35,34,3,0.76836420146511,"NA",0.722222222222222,0.788732394366197,0.594594594594595,0.701849737061005,0.788732394366197,0.788732394366197
