"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"TB","modelo_4","grid",4170,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",3951,0.03,0.6,15,5,9,"NA",0.709100880044015,0.727272727272727,0.805194805194805,0.545454545454545,0.692640692640693,0.805194805194805,0.805194805194805
"TB","modelo_4","grid",5491,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",1762,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",3409,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",3980,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",1383,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",768,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",1058,0.03,0.6,15,5,9,"NA",0.709100880044015,0.727272727272727,0.805194805194805,0.545454545454545,0.692640692640693,0.805194805194805,0.805194805194805
"TB","modelo_4","grid",8585,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",564,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",2478,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",9481,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",5701,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",8455,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",6401,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",3291,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",9579,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",1438,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
"TB","modelo_4","grid",3142,0.03,0.6,15,5,9,"NA",0.709100880044015,0.745454545454545,0.818181818181818,0.575757575757576,0.713131313131313,0.818181818181818,0.818181818181818
