"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"BUF","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.652173913043478,0.746031746031746,0.448275862068966,NA,0.746031746031746,0.746031746031746
"BUF","modelo_1","grid","0.01","0.6","30","5","5","NA","0.662854706884463",0.665217391304348,0.755555555555556,0.468965517241379,0.662854706884463,0.755555555555556,0.755555555555556
"BUF","modelo_1","bayesiana","0.174867803626035","0.652516365215741","24","11","3","0.724511433761007","NA",0.665217391304348,0.755555555555556,0.468965517241379,NA,0.755555555555556,0.755555555555556
"BUF","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.673913043478261,0.761904761904762,0.482758620689655,NA,0.761904761904762,0.761904761904762
"BUF","modelo_2","grid","0.03","0.9","15","20","5","NA","0.698725340316072",0.660869565217391,0.752380952380952,0.462068965517241,0.698725340316072,0.752380952380952,0.752380952380952
"BUF","modelo_2","bayesiana","0.0834227099552657","0.604515694009606","46","22","4","0.744180152733497","NA",0.658695652173913,0.750793650793651,0.458620689655172,NA,0.750793650793651,0.750793650793651
"BUF","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.673913043478261,0.761904761904762,0.482758620689655,NA,0.761904761904762,0.761904761904762
"BUF","modelo_3","grid","0.03","0.9","15","20","5","NA","0.698725340316072",0.66304347826087,0.753968253968254,0.46551724137931,0.698725340316072,0.753968253968254,0.753968253968254
"BUF","modelo_3","bayesiana","0.138752556887479","0.783581529692467","34","18","9","0.753099264492122","NA",0.694565217391304,0.776984126984127,0.51551724137931,NA,0.776984126984127,0.776984126984127
"BUF","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.652173913043478,0.746031746031746,0.448275862068966,NA,0.746031746031746,0.746031746031746
"BUF","modelo_4","grid","0.01","0.6","30","5","5","NA","0.662854706884463",0.659782608695652,0.751587301587302,0.460344827586207,0.662854706884463,0.751587301587302,0.751587301587302
"BUF","modelo_4","bayesiana","0.034880411061265","0.808054128707945","35","38","5","0.708369172866325","NA",0.615217391304348,0.719047619047619,0.389655172413793,NA,0.719047619047619,0.719047619047619
