"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"HOU","modelo_3","grid",4170,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",3951,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",5491,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",1762,0.03,0.5,15,20,3,"NA",0.667318454331379,0.694117647058824,0.75,0.606060606060606,0.68339275103981,0.75,0.75
"HOU","modelo_3","grid",3409,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",3980,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",1383,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",768,0.03,0.5,15,20,3,"NA",0.667318454331379,0.694117647058824,0.75,0.606060606060606,0.68339275103981,0.75,0.75
"HOU","modelo_3","grid",1058,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",8585,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",564,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",2478,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",9481,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",5701,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",8455,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",6401,0.03,0.5,15,20,3,"NA",0.667318454331379,0.741176470588235,0.788461538461538,0.666666666666667,0.732101558572147,0.788461538461538,0.788461538461538
"HOU","modelo_3","grid",3291,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",9579,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",1438,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
"HOU","modelo_3","grid",3142,0.03,0.5,15,20,3,"NA",0.667318454331379,0.717647058823529,0.769230769230769,0.636363636363636,0.707747154805978,0.769230769230769,0.769230769230769
