"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"ARI","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.607142857142857,0.702702702702703,0.421052631578947,NA,0.702702702702703,0.702702702702703
"ARI","modelo_1","grid","0.05","0.6","15","10","5","NA","0.648767412688981",0.633928571428571,0.722972972972973,0.460526315789474,0.648767412688981,0.722972972972973,0.722972972972973
"ARI","modelo_1","bayesiana","0.0771819136217851","0.759934389559634","26","19","5","0.729778383280676","NA",0.604464285714286,0.700675675675676,0.417105263157895,NA,0.700675675675676,0.700675675675676
"ARI","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.589285714285714,0.689189189189189,0.394736842105263,NA,0.689189189189189,0.689189189189189
"ARI","modelo_2","grid","0.01","0.5","15","30","3","NA","0.653549877863603",0.633928571428571,0.722972972972973,0.460526315789474,0.653549877863603,0.722972972972973,0.722972972972973
"ARI","modelo_2","bayesiana","0.0288885757767805","0.858389958990086","28","11","3","0.706202964912115","NA",0.652678571428571,0.737162162162162,0.488157894736842,NA,0.737162162162162,0.737162162162162
"ARI","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.589285714285714,0.689189189189189,0.394736842105263,NA,0.689189189189189,0.689189189189189
"ARI","modelo_3","grid","0.01","0.5","15","30","3","NA","0.653549877863603",0.635714285714286,0.724324324324324,0.463157894736842,0.653549877863603,0.724324324324324,0.724324324324324
"ARI","modelo_3","bayesiana","0.0484337387178093","0.722902123504318","27","37","5","0.71170943357926","NA",0.659821428571429,0.742567567567568,0.498684210526316,NA,0.742567567567567,0.742567567567568
"ARI","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.607142857142857,0.702702702702703,0.421052631578947,NA,0.702702702702703,0.702702702702703
"ARI","modelo_4","grid","0.05","0.6","15","10","5","NA","0.648767412688981",0.6375,0.725675675675676,0.465789473684211,0.648767412688981,0.725675675675676,0.725675675675676
"ARI","modelo_4","bayesiana","0.179696502587455","0.727028161448613","30","20","3","0.7172700732057","NA",0.591964285714286,0.691216216216216,0.398684210526316,NA,0.691216216216216,0.691216216216216
