"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"DEN","modelo_3","bayesiana",4170,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",3951,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.645833333333333,0.716666666666667,0.527777777777778,0.630092592592593,0.716666666666667,0.716666666666667
"DEN","modelo_3","bayesiana",5491,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.708333333333333,0.766666666666667,0.611111111111111,0.69537037037037,0.766666666666667,0.766666666666667
"DEN","modelo_3","bayesiana",1762,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",3409,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.708333333333333,0.766666666666667,0.611111111111111,0.69537037037037,0.766666666666667,0.766666666666667
"DEN","modelo_3","bayesiana",3980,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.645833333333333,0.716666666666667,0.527777777777778,0.630092592592593,0.716666666666667,0.716666666666667
"DEN","modelo_3","bayesiana",1383,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",768,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.6875,0.75,0.583333333333333,0.673611111111111,0.75,0.75
"DEN","modelo_3","bayesiana",1058,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.6875,0.75,0.583333333333333,0.673611111111111,0.75,0.75
"DEN","modelo_3","bayesiana",8585,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",564,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",2478,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",9481,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.6875,0.75,0.583333333333333,0.673611111111111,0.75,0.75
"DEN","modelo_3","bayesiana",5701,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.6875,0.75,0.583333333333333,0.673611111111111,0.75,0.75
"DEN","modelo_3","bayesiana",8455,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.708333333333333,0.766666666666667,0.611111111111111,0.69537037037037,0.766666666666667,0.766666666666667
"DEN","modelo_3","bayesiana",6401,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.645833333333333,0.716666666666667,0.527777777777778,0.630092592592593,0.716666666666667,0.716666666666667
"DEN","modelo_3","bayesiana",3291,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.6875,0.75,0.583333333333333,0.673611111111111,0.75,0.75
"DEN","modelo_3","bayesiana",9579,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.645833333333333,0.716666666666667,0.527777777777778,0.630092592592593,0.716666666666667,0.716666666666667
"DEN","modelo_3","bayesiana",1438,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.666666666666667,0.733333333333333,0.555555555555556,0.651851851851852,0.733333333333333,0.733333333333333
"DEN","modelo_3","bayesiana",3142,0.122940865845493,0.817562201953145,26,12,4,0.840733352648354,"NA",0.604166666666667,0.683333333333333,0.472222222222222,0.586574074074074,0.683333333333333,0.683333333333333
