"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"LV","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.739130434782609,0.80327868852459,0.612903225806452,NA,0.80327868852459,0.80327868852459
"LV","modelo_1","grid","0.1","0.7","35","5","7","NA","0.729036837219371",0.741304347826087,0.804918032786885,0.616129032258064,0.729036837219371,0.804918032786885,0.804918032786885
"LV","modelo_1","bayesiana","0.118469080855488","0.83852640166413","47","14","3","0.822107195014758","NA",0.76195652173913,0.820491803278689,0.646774193548387,NA,0.820491803278689,0.820491803278689
"LV","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.717391304347826,0.786885245901639,0.580645161290323,NA,0.786885245901639,0.786885245901639
"LV","modelo_2","grid","0.01","0.5","15","15","9","NA","0.746414729892307",0.690217391304348,0.766393442622951,0.540322580645161,0.746414729892307,0.766393442622951,0.766393442622951
"LV","modelo_2","bayesiana","0.121498461761166","0.731099218081764","19","5","3","0.82091724602528","NA",0.76195652173913,0.820491803278689,0.646774193548387,NA,0.820491803278689,0.820491803278689
"LV","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.717391304347826,0.786885245901639,0.580645161290323,NA,0.786885245901639,0.786885245901639
"LV","modelo_3","grid","0.01","0.5","15","15","9","NA","0.746414729892307",0.680434782608696,0.759016393442623,0.525806451612903,0.746414729892307,0.759016393442623,0.759016393442623
"LV","modelo_3","bayesiana","0.158964699530201","0.658591417927761","18","5","3","0.81777514656744","NA",0.752173913043478,0.813114754098361,0.632258064516129,NA,0.813114754098361,0.813114754098361
"LV","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.739130434782609,0.80327868852459,0.612903225806452,NA,0.80327868852459,0.80327868852459
"LV","modelo_4","grid","0.1","0.7","35","5","7","NA","0.729036837219371",0.732608695652174,0.798360655737705,0.603225806451613,0.729036837219371,0.798360655737705,0.798360655737705
"LV","modelo_4","bayesiana","0.0686736885924125","0.707750429960433","22","15","4","0.806587139119888","NA",0.756521739130435,0.816393442622951,0.638709677419355,NA,0.816393442622951,0.816393442622951
