"equipo","modelo","optimizacion","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"NE","modelo_1","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.588235294117647,0.637931034482759,0.522727272727273,NA,0.637931034482759,0.637931034482759
"NE","modelo_1","grid","0.05","0.9","15","5","3","NA","0.65642796871839",0.68921568627451,0.726724137931035,0.639772727272727,0.65642796871839,0.726724137931035,0.726724137931035
"NE","modelo_1","bayesiana","0.110022652060564","0.641183486159891","35","31","7","0.736314956146138","NA",0.609803921568627,0.656896551724138,0.547727272727273,NA,0.656896551724138,0.656896551724138
"NE","modelo_2","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.647058823529412,0.689655172413793,0.590909090909091,NA,0.689655172413793,0.689655172413793
"NE","modelo_2","grid","0.2","0.9","15","20","3","NA","0.676060888411555",0.641176470588235,0.68448275862069,0.584090909090909,0.676060888411555,0.68448275862069,0.68448275862069
"NE","modelo_2","bayesiana","0.0599346260301326","0.708381894860137","48","17","4","0.778857601149452","NA",0.631372549019608,0.675862068965517,0.572727272727273,NA,0.675862068965517,0.675862068965517
"NE","modelo_3","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.647058823529412,0.689655172413793,0.590909090909091,NA,0.689655172413793,0.689655172413793
"NE","modelo_3","grid","0.2","0.9","15","20","3","NA","0.676060888411555",0.643137254901961,0.686206896551724,0.586363636363636,0.676060888411555,0.686206896551724,0.686206896551724
"NE","modelo_3","bayesiana","0.102868249576536","0.735983960985485","19","36","5","0.772574135340093","NA",0.643137254901961,0.686206896551724,0.586363636363636,NA,0.686206896551724,0.686206896551724
"NE","modelo_4","defecto","defecto","defecto","defecto","defecto","defecto","NA","NA",0.588235294117647,0.637931034482759,0.522727272727273,NA,0.637931034482759,0.637931034482759
"NE","modelo_4","grid","0.05","0.9","15","5","3","NA","0.65642796871839",0.68921568627451,0.726724137931035,0.639772727272727,0.65642796871839,0.726724137931035,0.726724137931035
"NE","modelo_4","bayesiana","0.027468284590377","0.77506375637725","15","24","6","0.723809469709219","NA",0.618627450980392,0.664655172413793,0.557954545454545,NA,0.664655172413793,0.664655172413793
