"diff","lwr","upr","p.adj","comparacion","equipo"
0.0425742574257432,-0.00202166730890069,0.087170182160387,0.0729149643558857,"no_profunda_modelo_2-no_profunda_modelo_1","ATL"
0.0742574257425747,0.0296615010079308,0.118853350477219,2.50058576425349e-05,"no_profunda_modelo_3-no_profunda_modelo_1","ATL"
0.123762376237624,0.0791664515029806,0.168358300972268,4.30433466647173e-13,"no_profunda_modelo_4-no_profunda_modelo_1","ATL"
0.0118811881188126,-0.0327147366158313,0.0564771128534564,0.991826679083047,"profunda_modelo_1-no_profunda_modelo_1","ATL"
-0.00396039603960341,-0.0485563207742473,0.0406355286950405,0.999994189085788,"profunda_modelo_2-no_profunda_modelo_1","ATL"
0.0257425742574263,-0.0188533504772175,0.0703384989920702,0.638386696448761,"profunda_modelo_3-no_profunda_modelo_1","ATL"
0.0891089108910899,0.044512986156446,0.133704835625734,1.8960788672473e-07,"profunda_modelo_4-no_profunda_modelo_1","ATL"
0.0316831683168315,-0.0129127564178124,0.0762790930514753,0.367503824560438,"no_profunda_modelo_3-no_profunda_modelo_2","ATL"
0.0811881188118813,0.0365921940772374,0.125784043546525,2.74898026175752e-06,"no_profunda_modelo_4-no_profunda_modelo_2","ATL"
-0.0306930693069306,-0.0752889940415745,0.0139028554277133,0.409851285394963,"profunda_modelo_1-no_profunda_modelo_2","ATL"
-0.0465346534653466,-0.0911305781999904,-0.00193872873070271,0.0341206559580138,"profunda_modelo_2-no_profunda_modelo_2","ATL"
-0.0168316831683168,-0.0614276079029607,0.027764241566327,0.941804004440369,"profunda_modelo_3-no_profunda_modelo_2","ATL"
0.0465346534653467,0.00193872873070283,0.0911305781999905,0.0341206559580131,"profunda_modelo_4-no_profunda_modelo_2","ATL"
0.0495049504950498,0.00490902576040591,0.0941008752296936,0.0183162493787791,"no_profunda_modelo_4-no_profunda_modelo_3","ATL"
-0.0623762376237621,-0.106972162358406,-0.0177803128891182,0.000786328044092843,"profunda_modelo_1-no_profunda_modelo_3","ATL"
-0.0782178217821781,-0.122813746516822,-0.0336218970475342,7.19603922894052e-06,"profunda_modelo_2-no_profunda_modelo_3","ATL"
-0.0485148514851483,-0.0931107762197922,-0.00391892675050447,0.0226452498100917,"profunda_modelo_3-no_profunda_modelo_3","ATL"
0.0148514851485152,-0.0297444395861287,0.0594474098831591,0.970208024723422,"profunda_modelo_4-no_profunda_modelo_3","ATL"
-0.111881188118812,-0.156477112853456,-0.067285263384168,4.25349755417415e-11,"profunda_modelo_1-no_profunda_modelo_4","ATL"
-0.127722772277228,-0.172318697011872,-0.083126847542584,1.21680443498917e-13,"profunda_modelo_2-no_profunda_modelo_4","ATL"
-0.0980198019801981,-0.142615726714842,-0.0534238772455542,7.92500476354263e-09,"profunda_modelo_3-no_profunda_modelo_4","ATL"
-0.0346534653465346,-0.0792493900811784,0.00994245938810929,0.25463678501781,"profunda_modelo_4-no_profunda_modelo_4","ATL"
-0.015841584158416,-0.0604375088930598,0.0287543405762279,0.957676893449146,"profunda_modelo_2-profunda_modelo_1","ATL"
0.0138613861386138,-0.0307345385960301,0.0584573108732576,0.979782772842306,"profunda_modelo_3-profunda_modelo_1","ATL"
0.0772277227722773,0.0326317980376334,0.121823647506921,9.86543689218689e-06,"profunda_modelo_4-profunda_modelo_1","ATL"
0.0297029702970297,-0.0148929544376141,0.0742988950316736,0.454001464338257,"profunda_modelo_3-profunda_modelo_2","ATL"
0.0930693069306933,0.0484733821960494,0.137665231665337,4.71863514928117e-08,"profunda_modelo_4-profunda_modelo_2","ATL"
0.0633663366336635,0.0187704118990197,0.107962261368307,0.00060071476095358,"profunda_modelo_4-profunda_modelo_3","ATL"
