"diff","lwr","upr","p.adj","comparacion","equipo"
0.00519480519480542,-0.0109044428735223,0.0212940532631331,0.975013592711407,"no_profunda_modelo_2-no_profunda_modelo_1","TB"
0.0363636363636366,0.0202643882953089,0.0524628844319643,2.92581170402428e-09,"no_profunda_modelo_3-no_profunda_modelo_1","TB"
0.0506493506493509,0.0345501025810232,0.0667485987176786,4.18554080283684e-14,"no_profunda_modelo_4-no_profunda_modelo_1","TB"
0.00129870129870158,-0.0148005467696261,0.0173979493670293,0.999997005261853,"profunda_modelo_1-no_profunda_modelo_1","TB"
-0.0019480519480517,-0.0180473000163794,0.014151196120276,0.999951722678668,"profunda_modelo_2-no_profunda_modelo_1","TB"
0.0428571428571433,0.0267578947888156,0.058956390925471,2.945532706633e-12,"profunda_modelo_3-no_profunda_modelo_1","TB"
0.0571428571428575,0.0410436090745298,0.0732421052111852,1.47659662275146e-14,"profunda_modelo_4-no_profunda_modelo_1","TB"
0.0311688311688312,0.0150695831005035,0.0472680792371589,4.91200381480539e-07,"no_profunda_modelo_3-no_profunda_modelo_2","TB"
0.0454545454545455,0.0293552973862178,0.0615537935228732,2.07278638697517e-13,"no_profunda_modelo_4-no_profunda_modelo_2","TB"
-0.00389610389610384,-0.0199953519644315,0.0122031441722239,0.995458325660283,"profunda_modelo_1-no_profunda_modelo_2","TB"
-0.00714285714285712,-0.0232421052111848,0.00895639092547058,0.872110021622567,"profunda_modelo_2-no_profunda_modelo_2","TB"
0.0376623376623378,0.0215630895940101,0.0537615857306655,7.63736962561268e-10,"profunda_modelo_3-no_profunda_modelo_2","TB"
0.0519480519480521,0.0358488038797244,0.0680473000163798,3.93018950717305e-14,"profunda_modelo_4-no_profunda_modelo_2","TB"
0.0142857142857143,-0.00181353378261335,0.030384962354042,0.122420267933082,"no_profunda_modelo_4-no_profunda_modelo_3","TB"
-0.035064935064935,-0.0511641831332627,-0.0189656869966073,1.0951618167887e-08,"profunda_modelo_1-no_profunda_modelo_3","TB"
-0.0383116883116883,-0.054410936380016,-0.0222124402433606,3.87028964432545e-10,"profunda_modelo_2-no_profunda_modelo_3","TB"
0.00649350649350666,-0.00960574157482103,0.0225927545618344,0.918647788667346,"profunda_modelo_3-no_profunda_modelo_3","TB"
0.0207792207792209,0.0046799727108932,0.0368784688475486,0.00276560554167604,"profunda_modelo_4-no_profunda_modelo_3","TB"
-0.0493506493506494,-0.0654498974189771,-0.0332514012823217,4.51860771022439e-14,"profunda_modelo_1-no_profunda_modelo_4","TB"
-0.0525974025974026,-0.0686966506657303,-0.0364981545290749,4.08562073062058e-14,"profunda_modelo_2-no_profunda_modelo_4","TB"
-0.00779220779220768,-0.0238914558605354,0.00830704027612001,0.812942919833213,"profunda_modelo_3-no_profunda_modelo_4","TB"
0.00649350649350655,-0.00960574157482114,0.0225927545618342,0.918647788667352,"profunda_modelo_4-no_profunda_modelo_4","TB"
-0.00324675324675328,-0.019346001315081,0.0128524948215744,0.998564843142387,"profunda_modelo_2-profunda_modelo_1","TB"
0.0415584415584417,0.025459193490114,0.0576576896267694,1.20472520848125e-11,"profunda_modelo_3-profunda_modelo_1","TB"
0.0558441558441559,0.0397449077758282,0.0719434039124836,2.40918396343659e-14,"profunda_modelo_4-profunda_modelo_1","TB"
0.044805194805195,0.0287059467368673,0.0609044428735227,3.78697073699641e-13,"profunda_modelo_3-profunda_modelo_2","TB"
0.0590909090909092,0.0429916610225815,0.0751901571592369,0,"profunda_modelo_4-profunda_modelo_2","TB"
0.0142857142857142,-0.00181353378261346,0.0303849623540419,0.122420267933088,"profunda_modelo_4-profunda_modelo_3","TB"
