"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.703448275862069,0.757894736842105,0.6,0.687114337568058
"2",0.2,0.2,0.01,20,0.731034482758621,0.778947368421053,0.64,0.716660617059891
"3",0.2,0.2,0.01,40,0.675862068965517,0.736842105263158,0.56,0.657568058076225
"4",0.2,0.2,0.01,60,0.662068965517241,0.726315789473684,0.54,0.642794918330309
"5",0.2,0.2,0.01,10,0.758620689655172,0.821052631578947,0.64,0.73989110707804
"6",0.2,0.2,0.01,20,0.731034482758621,0.8,0.6,0.710344827586207
"7",0.2,0.2,0.01,40,0.731034482758621,0.8,0.6,0.710344827586207
"8",0.2,0.2,0.01,60,0.648275862068965,0.736842105263158,0.48,0.621705989110708
"9",0.2,0.2,0.01,10,0.779310344827586,0.842105263157895,0.66,0.760471869328494
"10",0.2,0.2,0.01,20,0.779310344827586,0.842105263157895,0.66,0.760471869328494
"11",0.2,0.2,0.01,40,0.779310344827586,0.842105263157895,0.66,0.760471869328494
"12",0.2,0.2,0.01,60,0.724137931034483,0.8,0.58,0.701379310344828
"13",0.2,0.2,0.02,10,0.703448275862069,0.757894736842105,0.6,0.687114337568058
"14",0.2,0.2,0.02,20,0.703448275862069,0.757894736842105,0.6,0.687114337568058
"15",0.2,0.2,0.02,40,0.662068965517241,0.726315789473684,0.54,0.642794918330309
"16",0.2,0.2,0.02,60,0.648275862068965,0.715789473684211,0.52,0.628021778584392
"17",0.2,0.2,0.02,10,0.744827586206897,0.810526315789474,0.62,0.725117967332123
"18",0.2,0.2,0.02,20,0.717241379310345,0.789473684210526,0.58,0.69557168784029
"19",0.2,0.2,0.02,40,0.689655172413793,0.768421052631579,0.54,0.666025408348457
"20",0.2,0.2,0.02,60,0.703448275862069,0.778947368421053,0.56,0.680798548094374
"21",0.2,0.2,0.02,10,0.751724137931034,0.821052631578947,0.62,0.730925589836661
"22",0.2,0.2,0.02,20,0.793103448275862,0.852631578947368,0.68,0.77524500907441
"23",0.2,0.2,0.02,40,0.806896551724138,0.863157894736842,0.7,0.790018148820327
"24",0.2,0.2,0.02,60,0.76551724137931,0.831578947368421,0.64,0.745698729582577
"25",0.2,0.2,0.03,10,0.703448275862069,0.757894736842105,0.6,0.687114337568058
