"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.636363636363636,0.656862745098039,0.596153846153846,0.629793409205174
"2",0.2,0.2,0.01,20,0.597402597402597,0.627450980392157,0.538461538461538,0.587771705418764
"3",0.2,0.2,0.01,40,0.623376623376623,0.647058823529412,0.576923076923077,0.615786174609704
"4",0.2,0.2,0.01,60,0.571428571428571,0.607843137254902,0.5,0.559757236227824
"5",0.2,0.2,0.01,10,0.588235294117647,0.696078431372549,0.372549019607843,0.552287581699346
"6",0.2,0.2,0.01,20,0.588235294117647,0.696078431372549,0.372549019607843,0.552287581699346
"7",0.2,0.2,0.01,40,0.522875816993464,0.647058823529412,0.274509803921569,0.481481481481482
"8",0.2,0.2,0.01,60,0.522875816993464,0.647058823529412,0.274509803921569,0.481481481481482
"9",0.2,0.2,0.01,10,0.666666666666667,0.784313725490196,0.431372549019608,0.627450980392157
"10",0.2,0.2,0.01,20,0.65359477124183,0.774509803921569,0.411764705882353,0.613289760348584
"11",0.2,0.2,0.01,40,0.61437908496732,0.745098039215686,0.352941176470588,0.570806100217865
"12",0.2,0.2,0.01,60,0.601307189542484,0.735294117647059,0.333333333333333,0.556644880174292
"13",0.2,0.2,0.02,10,0.584415584415584,0.617647058823529,0.519230769230769,0.573764470823294
"14",0.2,0.2,0.02,20,0.61038961038961,0.637254901960784,0.557692307692308,0.601778940014234
"15",0.2,0.2,0.02,40,0.61038961038961,0.637254901960784,0.557692307692308,0.601778940014234
"16",0.2,0.2,0.02,60,0.675324675324675,0.686274509803922,0.653846153846154,0.671815112991584
"17",0.2,0.2,0.02,10,0.601307189542484,0.705882352941177,0.392156862745098,0.566448801742919
"18",0.2,0.2,0.02,20,0.57516339869281,0.686274509803922,0.352941176470588,0.538126361655773
"19",0.2,0.2,0.02,40,0.588235294117647,0.696078431372549,0.372549019607843,0.552287581699346
"20",0.2,0.2,0.02,60,0.535947712418301,0.656862745098039,0.294117647058824,0.495642701525054
"21",0.2,0.2,0.02,10,0.666666666666667,0.784313725490196,0.431372549019608,0.627450980392157
"22",0.2,0.2,0.02,20,0.601307189542484,0.735294117647059,0.333333333333333,0.556644880174292
"23",0.2,0.2,0.02,40,0.627450980392157,0.754901960784314,0.372549019607843,0.584967320261438
"24",0.2,0.2,0.02,60,0.588235294117647,0.725490196078431,0.313725490196078,0.542483660130719
"25",0.2,0.2,0.03,10,0.649350649350649,0.666666666666667,0.615384615384615,0.643800643800644
"26",0.2,0.2,0.03,20,0.623376623376623,0.647058823529412,0.576923076923077,0.615786174609704
"27",0.2,0.2,0.03,40,0.597402597402597,0.627450980392157,0.538461538461538,0.587771705418764
"28",0.2,0.2,0.03,60,0.636363636363636,0.656862745098039,0.596153846153846,0.629793409205174
"29",0.2,0.2,0.03,10,0.601307189542484,0.705882352941177,0.392156862745098,0.566448801742919
"30",0.2,0.2,0.03,20,0.61437908496732,0.715686274509804,0.411764705882353,0.580610021786492
"31",0.2,0.2,0.03,40,0.601307189542484,0.705882352941177,0.392156862745098,0.566448801742919
"32",0.2,0.2,0.03,60,0.627450980392157,0.725490196078431,0.431372549019608,0.594771241830065
"33",0.2,0.2,0.03,10,0.627450980392157,0.754901960784314,0.372549019607843,0.584967320261438
"34",0.2,0.2,0.03,20,0.679738562091503,0.794117647058823,0.450980392156863,0.64161220043573
"35",0.2,0.2,0.03,40,0.65359477124183,0.774509803921569,0.411764705882353,0.613289760348584
"36",0.2,0.2,0.03,60,0.69281045751634,0.803921568627451,0.470588235294118,0.655773420479303
"37",0.2,0.2,0.05,10,0.571428571428571,0.607843137254902,0.5,0.559757236227824
"38",0.2,0.2,0.05,20,0.597402597402597,0.627450980392157,0.538461538461538,0.587771705418764
"39",0.2,0.2,0.05,40,0.636363636363636,0.656862745098039,0.596153846153846,0.629793409205174
"40",0.2,0.2,0.05,60,0.558441558441558,0.598039215686274,0.480769230769231,0.545750001632355
"41",0.2,0.2,0.05,10,0.61437908496732,0.715686274509804,0.411764705882353,0.580610021786492
"42",0.2,0.2,0.05,20,0.601307189542484,0.705882352941177,0.392156862745098,0.566448801742919
"43",0.2,0.2,0.05,40,0.627450980392157,0.725490196078431,0.431372549019608,0.594771241830065
"44",0.2,0.2,0.05,60,0.562091503267974,0.676470588235294,0.333333333333333,0.5239651416122
"45",0.2,0.2,0.05,10,0.588235294117647,0.725490196078431,0.313725490196078,0.542483660130719
"46",0.2,0.2,0.05,20,0.65359477124183,0.774509803921569,0.411764705882353,0.613289760348584
"47",0.2,0.2,0.05,40,0.640522875816993,0.764705882352941,0.392156862745098,0.599128540305011
"48",0.2,0.2,0.05,60,0.65359477124183,0.774509803921569,0.411764705882353,0.613289760348584
"49",0.2,0.2,0.06,10,0.558441558441558,0.598039215686274,0.480769230769231,0.545750001632355
"50",0.2,0.2,0.06,20,0.623376623376623,0.647058823529412,0.576923076923077,0.615786174609704
"51",0.2,0.2,0.06,40,0.584415584415584,0.617647058823529,0.519230769230769,0.573764470823294
"52",0.2,0.2,0.06,60,0.584415584415584,0.617647058823529,0.519230769230769,0.573764470823294
"53",0.2,0.2,0.06,10,0.61437908496732,0.715686274509804,0.411764705882353,0.580610021786492
"54",0.2,0.2,0.06,20,0.588235294117647,0.696078431372549,0.372549019607843,0.552287581699346
"55",0.2,0.2,0.06,40,0.549019607843137,0.666666666666667,0.313725490196078,0.509803921568628
"56",0.2,0.2,0.06,60,0.627450980392157,0.725490196078431,0.431372549019608,0.594771241830065
"57",0.2,0.2,0.06,10,0.601307189542484,0.735294117647059,0.333333333333333,0.556644880174292
"58",0.2,0.2,0.06,20,0.666666666666667,0.784313725490196,0.431372549019608,0.627450980392157
"59",0.2,0.2,0.06,40,0.57516339869281,0.715686274509804,0.294117647058824,0.528322440087146
"60",0.2,0.2,0.06,60,0.61437908496732,0.745098039215686,0.352941176470588,0.570806100217865
"61",0.2,0.2,0.1,10,0.545454545454545,0.588235294117647,0.461538461538462,0.531742767036885
"62",0.2,0.2,0.1,20,0.545454545454545,0.588235294117647,0.461538461538462,0.531742767036885
"63",0.2,0.2,0.1,40,0.545454545454545,0.588235294117647,0.461538461538462,0.531742767036885
"64",0.2,0.2,0.1,60,0.545454545454545,0.588235294117647,0.461538461538462,0.531742767036885
"65",0.2,0.2,0.1,10,0.57516339869281,0.686274509803922,0.352941176470588,0.538126361655773
"66",0.2,0.2,0.1,20,0.588235294117647,0.696078431372549,0.372549019607843,0.552287581699346
"67",0.2,0.2,0.1,40,0.640522875816993,0.735294117647059,0.450980392156863,0.608932461873638
"68",0.2,0.2,0.1,60,0.522875816993464,0.647058823529412,0.274509803921569,0.481481481481482
"69",0.2,0.2,0.1,10,0.679738562091503,0.794117647058823,0.450980392156863,0.64161220043573
"70",0.2,0.2,0.1,20,0.627450980392157,0.754901960784314,0.372549019607843,0.584967320261438
"71",0.2,0.2,0.1,40,0.601307189542484,0.735294117647059,0.333333333333333,0.556644880174292
