"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"2",0.2,0.2,0.01,20,0.638655462184874,0.630769230769231,0.648148148148148,0.639190947034084
"3",0.2,0.2,0.01,40,0.65546218487395,0.646153846153846,0.666666666666667,0.656094232564821
"4",0.2,0.2,0.01,60,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"5",0.2,0.2,0.01,10,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"6",0.2,0.2,0.01,20,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"7",0.2,0.2,0.01,40,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"8",0.2,0.2,0.01,60,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"9",0.2,0.2,0.01,10,0.610169491525424,0.640625,0.574074074074074,0.608289521866499
"10",0.2,0.2,0.01,20,0.542372881355932,0.578125,0.5,0.540165960451977
"11",0.2,0.2,0.01,40,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"12",0.2,0.2,0.01,60,0.610169491525424,0.640625,0.574074074074074,0.608289521866499
"13",0.2,0.2,0.02,10,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"14",0.2,0.2,0.02,20,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"15",0.2,0.2,0.02,40,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"16",0.2,0.2,0.02,60,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"17",0.2,0.2,0.02,10,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"18",0.2,0.2,0.02,20,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"19",0.2,0.2,0.02,40,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"20",0.2,0.2,0.02,60,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"21",0.2,0.2,0.02,10,0.644067796610169,0.671875,0.611111111111111,0.64235130257376
"22",0.2,0.2,0.02,20,0.542372881355932,0.578125,0.5,0.540165960451977
"23",0.2,0.2,0.02,40,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"24",0.2,0.2,0.02,60,0.627118644067797,0.65625,0.592592592592593,0.62532041222013
"25",0.2,0.2,0.03,10,0.53781512605042,0.538461538461538,0.537037037037037,0.537771233849665
"26",0.2,0.2,0.03,20,0.65546218487395,0.646153846153846,0.666666666666667,0.656094232564821
"27",0.2,0.2,0.03,40,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"28",0.2,0.2,0.03,60,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"29",0.2,0.2,0.03,10,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"30",0.2,0.2,0.03,20,0.554621848739496,0.6,0.5,0.551540616246499
"31",0.2,0.2,0.03,40,0.621848739495798,0.661538461538462,0.574074074074074,0.619153758369445
"32",0.2,0.2,0.03,60,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"33",0.2,0.2,0.03,10,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"34",0.2,0.2,0.03,20,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"35",0.2,0.2,0.03,40,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"36",0.2,0.2,0.03,60,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"37",0.2,0.2,0.05,10,0.53781512605042,0.538461538461538,0.537037037037037,0.537771233849665
"38",0.2,0.2,0.05,20,0.554621848739496,0.553846153846154,0.555555555555556,0.554674519380402
"39",0.2,0.2,0.05,40,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"40",0.2,0.2,0.05,60,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"41",0.2,0.2,0.05,10,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"42",0.2,0.2,0.05,20,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"43",0.2,0.2,0.05,40,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"44",0.2,0.2,0.05,60,0.621848739495798,0.661538461538462,0.574074074074074,0.619153758369445
"45",0.2,0.2,0.05,10,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"46",0.2,0.2,0.05,20,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"47",0.2,0.2,0.05,40,0.627118644067797,0.65625,0.592592592592593,0.62532041222013
"48",0.2,0.2,0.05,60,0.627118644067797,0.65625,0.592592592592593,0.62532041222013
"49",0.2,0.2,0.06,10,0.53781512605042,0.538461538461538,0.537037037037037,0.537771233849665
"50",0.2,0.2,0.06,20,0.65546218487395,0.646153846153846,0.666666666666667,0.656094232564821
"51",0.2,0.2,0.06,40,0.689075630252101,0.676923076923077,0.703703703703704,0.689900803626294
"52",0.2,0.2,0.06,60,0.638655462184874,0.630769230769231,0.648148148148148,0.639190947034084
"53",0.2,0.2,0.06,10,0.521008403361345,0.569230769230769,0.462962962962963,0.517734045185026
"54",0.2,0.2,0.06,20,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"55",0.2,0.2,0.06,40,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"56",0.2,0.2,0.06,60,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"57",0.2,0.2,0.06,10,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"58",0.2,0.2,0.06,20,0.491525423728814,0.53125,0.444444444444444,0.489073289391086
"59",0.2,0.2,0.06,40,0.542372881355932,0.578125,0.5,0.540165960451977
"60",0.2,0.2,0.06,60,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"61",0.2,0.2,0.1,10,0.53781512605042,0.538461538461538,0.537037037037037,0.537771233849665
"62",0.2,0.2,0.1,20,0.470588235294118,0.476923076923077,0.462962962962963,0.470158091726719
"63",0.2,0.2,0.1,40,0.470588235294118,0.476923076923077,0.462962962962963,0.470158091726719
"64",0.2,0.2,0.1,60,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"65",0.2,0.2,0.1,10,0.470588235294118,0.523076923076923,0.407407407407407,0.467024188592816
"66",0.2,0.2,0.1,20,0.470588235294118,0.523076923076923,0.407407407407407,0.467024188592816
"67",0.2,0.2,0.1,40,0.53781512605042,0.584615384615385,0.481481481481481,0.534637330715762
