"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.731707317073171,0.797619047619048,0.58974358974359,0.706356651478603
"2",0.2,0.2,0.01,20,0.682926829268293,0.761904761904762,0.512820512820513,0.652550701331189
"3",0.2,0.2,0.01,40,0.666666666666667,0.75,0.487179487179487,0.634615384615385
"4",0.2,0.2,0.01,60,0.650406504065041,0.738095238095238,0.461538461538462,0.61668006789958
"5",0.2,0.2,0.01,10,0.75609756097561,0.857142857142857,0.538461538461538,0.717233985526668
"6",0.2,0.2,0.01,20,0.67479674796748,0.797619047619048,0.41025641025641,0.627557401947646
"7",0.2,0.2,0.01,40,0.626016260162602,0.761904761904762,0.333333333333333,0.573751451800232
"8",0.2,0.2,0.01,60,0.691056910569106,0.80952380952381,0.435897435897436,0.64549271866345
"9",0.2,0.2,0.01,10,0.688524590163934,0.785714285714286,0.473684210526316,0.649307695468179
"10",0.2,0.2,0.01,20,0.639344262295082,0.75,0.394736842105263,0.594693701466782
"11",0.2,0.2,0.01,40,0.60655737704918,0.726190476190476,0.342105263157895,0.558284372132517
"12",0.2,0.2,0.01,60,0.655737704918033,0.761904761904762,0.421052631578947,0.612898366133914
"13",0.2,0.2,0.02,10,0.699186991869919,0.773809523809524,0.538461538461538,0.670486018046994
"14",0.2,0.2,0.02,20,0.699186991869919,0.773809523809524,0.538461538461538,0.670486018046994
"15",0.2,0.2,0.02,40,0.682926829268293,0.761904761904762,0.512820512820513,0.652550701331189
"16",0.2,0.2,0.02,60,0.650406504065041,0.738095238095238,0.461538461538462,0.61668006789958
"17",0.2,0.2,0.02,10,0.739837398373984,0.845238095238095,0.512820512820513,0.699298668810864
"18",0.2,0.2,0.02,20,0.67479674796748,0.797619047619048,0.41025641025641,0.627557401947646
"19",0.2,0.2,0.02,40,0.642276422764228,0.773809523809524,0.358974358974359,0.591686768516037
"20",0.2,0.2,0.02,60,0.642276422764228,0.773809523809524,0.358974358974359,0.591686768516037
