"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"2",0.2,0.2,0.01,20,0.6875,0.739130434782609,0.596153846153846,0.674261426978818
"3",0.2,0.2,0.01,40,0.618055555555556,0.684782608695652,0.5,0.600946054750403
"4",0.2,0.2,0.01,60,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"5",0.2,0.2,0.01,10,0.673611111111111,0.695652173913043,0.634615384615385,0.667959556546513
"6",0.2,0.2,0.01,20,0.631944444444444,0.66304347826087,0.576923076923077,0.623970333209464
"7",0.2,0.2,0.01,40,0.631944444444444,0.66304347826087,0.576923076923077,0.623970333209464
"8",0.2,0.2,0.01,60,0.631944444444444,0.66304347826087,0.576923076923077,0.623970333209464
"9",0.2,0.2,0.01,10,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"10",0.2,0.2,0.01,20,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"11",0.2,0.2,0.01,40,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"12",0.2,0.2,0.01,60,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"13",0.2,0.2,0.02,10,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"14",0.2,0.2,0.02,20,0.6875,0.739130434782609,0.596153846153846,0.674261426978818
"15",0.2,0.2,0.02,40,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"16",0.2,0.2,0.02,60,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"17",0.2,0.2,0.02,10,0.701388888888889,0.717391304347826,0.673076923076923,0.697285705437879
"18",0.2,0.2,0.02,20,0.604166666666667,0.641304347826087,0.538461538461538,0.594644184318097
"19",0.2,0.2,0.02,40,0.590277777777778,0.630434782608696,0.519230769230769,0.579981109872414
"20",0.2,0.2,0.02,60,0.618055555555556,0.652173913043478,0.557692307692308,0.609307258763781
"21",0.2,0.2,0.02,10,0.652777777777778,0.793478260869565,0.403846153846154,0.616700730831166
"22",0.2,0.2,0.02,20,0.652777777777778,0.793478260869565,0.403846153846154,0.616700730831166
"23",0.2,0.2,0.02,40,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"24",0.2,0.2,0.02,60,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"25",0.2,0.2,0.03,10,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"26",0.2,0.2,0.03,20,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"27",0.2,0.2,0.03,40,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"28",0.2,0.2,0.03,60,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"29",0.2,0.2,0.03,10,0.618055555555556,0.652173913043478,0.557692307692308,0.609307258763781
"30",0.2,0.2,0.03,20,0.645833333333333,0.673913043478261,0.596153846153846,0.638633407655147
"31",0.2,0.2,0.03,40,0.659722222222222,0.684782608695652,0.615384615384615,0.65329648210083
"32",0.2,0.2,0.03,60,0.618055555555556,0.652173913043478,0.557692307692308,0.609307258763781
"33",0.2,0.2,0.03,10,0.638888888888889,0.782608695652174,0.384615384615385,0.602037656385482
"34",0.2,0.2,0.03,20,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"35",0.2,0.2,0.03,40,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"36",0.2,0.2,0.03,60,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"37",0.2,0.2,0.05,10,0.548611111111111,0.630434782608696,0.403846153846154,0.527630682521987
"38",0.2,0.2,0.05,20,0.493055555555556,0.58695652173913,0.326923076923077,0.468978384739254
"39",0.2,0.2,0.05,40,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"40",0.2,0.2,0.05,60,0.493055555555556,0.58695652173913,0.326923076923077,0.468978384739254
"41",0.2,0.2,0.05,10,0.465277777777778,0.532608695652174,0.346153846153846,0.448013439861266
"42",0.2,0.2,0.05,20,0.479166666666667,0.543478260869565,0.365384615384615,0.462676514306949
"43",0.2,0.2,0.05,40,0.659722222222222,0.684782608695652,0.615384615384615,0.65329648210083
"44",0.2,0.2,0.05,60,0.548611111111111,0.597826086956522,0.461538461538462,0.535991886535365
"45",0.2,0.2,0.05,10,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"46",0.2,0.2,0.05,20,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"47",0.2,0.2,0.05,40,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"48",0.2,0.2,0.05,60,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"49",0.2,0.2,0.06,10,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"50",0.2,0.2,0.06,20,0.506944444444444,0.597826086956522,0.346153846153846,0.483641459184937
"51",0.2,0.2,0.06,40,0.506944444444444,0.597826086956522,0.346153846153846,0.483641459184937
"52",0.2,0.2,0.06,60,0.506944444444444,0.597826086956522,0.346153846153846,0.483641459184937
"53",0.2,0.2,0.06,10,0.493055555555556,0.554347826086957,0.384615384615385,0.477339588752632
"54",0.2,0.2,0.06,20,0.4375,0.510869565217391,0.307692307692308,0.4186872909699
"55",0.2,0.2,0.06,40,0.548611111111111,0.597826086956522,0.461538461538462,0.535991886535365
"56",0.2,0.2,0.06,60,0.576388888888889,0.619565217391304,0.5,0.565318035426731
"57",0.2,0.2,0.06,10,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"58",0.2,0.2,0.06,20,0.625,0.771739130434783,0.365384615384615,0.587374581939799
"59",0.2,0.2,0.06,40,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"60",0.2,0.2,0.06,60,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"61",0.2,0.2,0.1,10,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"62",0.2,0.2,0.1,20,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"63",0.2,0.2,0.1,40,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"64",0.2,0.2,0.1,60,0.520833333333333,0.608695652173913,0.365384615384615,0.498304533630621
"65",0.2,0.2,0.1,10,0.479166666666667,0.543478260869565,0.365384615384615,0.462676514306949
"66",0.2,0.2,0.1,20,0.479166666666667,0.543478260869565,0.365384615384615,0.462676514306949
"67",0.2,0.2,0.1,40,0.479166666666667,0.543478260869565,0.365384615384615,0.462676514306949
"68",0.2,0.2,0.1,60,0.479166666666667,0.543478260869565,0.365384615384615,0.462676514306949
"69",0.2,0.2,0.1,10,0.638888888888889,0.782608695652174,0.384615384615385,0.602037656385482
"70",0.2,0.2,0.1,20,0.652777777777778,0.793478260869565,0.403846153846154,0.616700730831166
"71",0.2,0.2,0.1,40,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"72",0.2,0.2,0.1,60,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"73",0.2,0.3,0.01,10,0.673611111111111,0.728260869565217,0.576923076923077,0.659598352533135
"74",0.2,0.3,0.01,20,0.6875,0.739130434782609,0.596153846153846,0.674261426978818
"75",0.2,0.3,0.01,40,0.631944444444444,0.695652173913043,0.519230769230769,0.615609129196086
"76",0.2,0.3,0.01,60,0.645833333333333,0.706521739130435,0.538461538461538,0.630272203641769
"77",0.2,0.3,0.01,10,0.659722222222222,0.684782608695652,0.615384615384615,0.65329648210083
"78",0.2,0.3,0.01,20,0.659722222222222,0.684782608695652,0.615384615384615,0.65329648210083
"79",0.2,0.3,0.01,40,0.659722222222222,0.684782608695652,0.615384615384615,0.65329648210083
"80",0.2,0.3,0.01,60,0.6875,0.706521739130435,0.653846153846154,0.682622630992196
"81",0.2,0.3,0.01,10,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"82",0.2,0.3,0.01,20,0.638888888888889,0.782608695652174,0.384615384615385,0.602037656385482
"83",0.2,0.3,0.01,40,0.680555555555556,0.815217391304348,0.442307692307692,0.646026879722532
"84",0.2,0.3,0.01,60,0.666666666666667,0.804347826086957,0.423076923076923,0.631363805276849
"85",0.2,0.3,0.02,10,0.6875,0.739130434782609,0.596153846153846,0.674261426978818
"86",0.2,0.3,0.02,20,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"87",0.2,0.3,0.02,40,0.631944444444444,0.695652173913043,0.519230769230769,0.615609129196086
"88",0.2,0.3,0.02,60,0.659722222222222,0.717391304347826,0.557692307692308,0.644935278087452
"89",0.2,0.3,0.02,10,0.673611111111111,0.695652173913043,0.634615384615385,0.667959556546513
"90",0.2,0.3,0.02,20,0.618055555555556,0.652173913043478,0.557692307692308,0.609307258763781
"91",0.2,0.3,0.02,40,0.645833333333333,0.673913043478261,0.596153846153846,0.638633407655147
"92",0.2,0.3,0.02,60,0.604166666666667,0.641304347826087,0.538461538461538,0.594644184318097
"93",0.2,0.3,0.02,10,0.694444444444444,0.826086956521739,0.461538461538462,0.660689954168215
"94",0.2,0.3,0.02,20,0.652777777777778,0.793478260869565,0.403846153846154,0.616700730831166
