"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.59349593495935,0.658536585365854,0.463414634146341,0.571815718157182
"2",0.2,0.2,0.01,20,0.59349593495935,0.658536585365854,0.463414634146341,0.571815718157182
"3",0.2,0.2,0.01,40,0.577235772357724,0.646341463414634,0.439024390243902,0.55420054200542
"4",0.2,0.2,0.01,60,0.609756097560976,0.670731707317073,0.48780487804878,0.589430894308943
"5",0.2,0.2,0.01,10,0.658536585365854,0.75609756097561,0.463414634146341,0.626016260162602
"6",0.2,0.2,0.01,20,0.626016260162602,0.731707317073171,0.414634146341463,0.590785907859079
"7",0.2,0.2,0.01,40,0.626016260162602,0.731707317073171,0.414634146341463,0.590785907859079
"8",0.2,0.2,0.01,60,0.59349593495935,0.707317073170732,0.365853658536585,0.555555555555555
"9",0.2,0.2,0.01,10,0.598360655737705,0.728395061728395,0.341463414634146,0.556073044033416
"10",0.2,0.2,0.01,20,0.598360655737705,0.728395061728395,0.341463414634146,0.556073044033416
"11",0.2,0.2,0.01,40,0.663934426229508,0.777777777777778,0.439024390243902,0.626912198083729
"12",0.2,0.2,0.01,60,0.647540983606557,0.765432098765432,0.414634146341463,0.609202409571151
"13",0.2,0.2,0.02,10,0.59349593495935,0.658536585365854,0.463414634146341,0.571815718157182
"14",0.2,0.2,0.02,20,0.59349593495935,0.658536585365854,0.463414634146341,0.571815718157182
"15",0.2,0.2,0.02,40,0.609756097560976,0.670731707317073,0.48780487804878,0.589430894308943
"16",0.2,0.2,0.02,60,0.609756097560976,0.670731707317073,0.48780487804878,0.589430894308943
"17",0.2,0.2,0.02,10,0.67479674796748,0.768292682926829,0.48780487804878,0.643631436314363
"18",0.2,0.2,0.02,20,0.609756097560976,0.719512195121951,0.390243902439024,0.573170731707317
"19",0.2,0.2,0.02,40,0.609756097560976,0.719512195121951,0.390243902439024,0.573170731707317
"20",0.2,0.2,0.02,60,0.609756097560976,0.719512195121951,0.390243902439024,0.573170731707317
"21",0.2,0.2,0.02,10,0.598360655737705,0.728395061728395,0.341463414634146,0.556073044033416
"22",0.2,0.2,0.02,20,0.614754098360656,0.740740740740741,0.365853658536585,0.573782832545994
"23",0.2,0.2,0.02,40,0.663934426229508,0.777777777777778,0.439024390243902,0.626912198083729
"24",0.2,0.2,0.02,60,0.680327868852459,0.790123456790123,0.463414634146341,0.644621986596308
"25",0.2,0.2,0.03,10,0.626016260162602,0.682926829268293,0.51219512195122,0.607046070460705
"26",0.2,0.2,0.03,20,0.577235772357724,0.646341463414634,0.439024390243902,0.55420054200542
"27",0.2,0.2,0.03,40,0.577235772357724,0.646341463414634,0.439024390243902,0.55420054200542
