"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.795084317683838,0.136504847364035,0.692648597666994,21,22,5
"2",0.784734280429153,0.132805165198049,0.858061567479744,35,23,7
"3",0.775772952912844,0.105777484929189,0.744429473988712,41,8,9
"4",0.788666846834522,0.0251152696962236,0.602937851869501,33,18,5
"5",0.78588002552183,0.042283803625498,0.817969031664543,47,25,8
"6",0.790059842595709,0.0650094124643365,0.582580065564252,25,34,8
"7",0.79261054520885,0.0503180106608197,0.706264603054151,30,10,4
"8",0.780418243837289,0.166970228343387,0.658693458954804,23,12,4
"9",0.777382693278909,0.0164615133974003,0.777495653764345,28,30,6
"10",0.79365631713097,0.149590853721485,0.500325941168703,43,32,7
"11",0.79522101025339,0.0738035231592366,0.73025361134205,49,28,5
"12",0.778528160681522,0.0906642433004454,0.667258995505981,26,16,7
"13",0.798365760574018,0.118469080855488,0.83852640166413,47,14,3
"14",0.806284845463444,0.17616843628732,0.635767411170527,19,6,9
"15",0.791456794661197,0.157808911613422,0.568204596955329,37,27,3
"16",0.786872648084605,0.198739317233441,0.782812177715823,39,39,8
"17",0.788764823497789,0.0973980447718641,0.898284626170062,32,19,9
"18",0.791816554175186,0.183177822636557,0.874230710896663,18,36,3
"19",0.785452102380182,0.0338774626099039,0.523946449453943,16,37,4
"20",0.795883819474029,0.0829770233216695,0.555103465537541,44,9,6
"21",0.773707899198365,0.146199847163982,0.633764577859308,29,6,9
"22",0.803151570674627,0.0897207912723511,0.661301666271035,44,30,7
"23",0.781270155296828,0.164888492876591,0.678393736527526,19,13,8
"24",0.78194348536769,0.0304669377218909,0.722075562600419,50,29,8
"25",0.771385782051197,0.1950829770059,0.794075690044556,48,8,9
"26",0.805770599511807,0.122512460940678,0.88773196604168,16,26,3
"27",0.798156801330714,0.090485723884427,0.645630440205056,33,35,8
"28",0.800504773317328,0.121221244190053,0.872455565046301,22,24,3
"29",0.779463726271964,0.177292784637047,0.732213773631782,16,5,9
"30",0.801519834421469,0.165711212810769,0.586061359053012,35,18,5
"31",0.804118558906283,0.106103630388356,0.513196536889393,28,18,8
"32",0.790207763104791,0.0834033740736803,0.500398242948503,19,22,9
"33",0.786512689104334,0.0716066036800086,0.720254808299243,46,36,6
"34",0.79097551600947,0.159996622983657,0.622365641874261,20,6,8
"35",0.778262064157141,0.186366352946048,0.7903179452857,29,13,8
"36",0.76775390178854,0.0122762920239125,0.624803425334673,50,28,5
"37",0.782783927316923,0.0119235056135477,0.562305700111855,25,21,7
"38",0.767541484895258,0.0472650917131547,0.760390620659664,35,29,3
"39",0.796273748741058,0.157883933362355,0.898363683369011,30,24,3
"40",0.79989323130167,0.0970357602965413,0.798452448542696,31,30,4
"41",0.796231130202027,0.122886417333209,0.689833043902181,16,38,4
"42",0.798301258375158,0.120816226775665,0.62256170599414,31,18,4
