"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.814205459276669,0.137000520939706,0.831892824200913,44,21,8
"2",0.78840088330018,0.0838876896189759,0.588115340475924,29,11,8
"3",0.853594536775888,0.0643395057836315,0.641890857745893,32,19,3
"4",0.834228919443414,0.0760877257367829,0.745738038481213,24,23,5
"5",0.819483557772879,0.121128398199799,0.613801499693654,28,28,9
"6",0.833623961630541,0.188430196700618,0.806062582638115,42,32,6
"7",0.818806810823576,0.107748702388024,0.664986326345243,38,16,6
"8",0.826882030517489,0.0524981501493603,0.621249405019917,26,34,5
"9",0.808774008050035,0.165467948230798,0.792834949446842,21,39,4
"10",0.812848609113852,0.180307626502006,0.522884780992754,40,37,5
"11",0.833103312458151,0.0408028010206763,0.770346798021346,47,9,4
"12",0.806165875564653,0.025678202193696,0.551792100723833,23,6,7
"13",0.836764570264837,0.0898247261061333,0.696230418509804,48,31,4
"14",0.816577875529013,0.14388470209972,0.575065662795678,20,14,7
"15",0.796475836995752,0.127365904319682,0.85812537164893,36,8,8
"16",0.824336679986727,0.0320408741068095,0.891153404619545,16,28,3
"17",0.812210819999864,0.0119937197283143,0.518275321396068,37,22,6
"18",0.795180190827293,0.19106931644876,0.721261215382256,49,24,9
"19",0.82959480767835,0.100394170963322,0.861540874605998,17,38,9
"20",0.833657553486027,0.15664745474013,0.701538921063766,34,12,3
"21",0.824888082092965,0.0804034818873869,0.720664470471248,45,18,3
"22",0.803860157493004,0.172746857190914,0.841424768979568,48,8,5
"23",0.840881566475553,0.0260954372033884,0.556257729981554,31,23,3
"24",0.839324308843059,0.0740568498480343,0.799172153518614,31,15,3
"25",0.820029883825986,0.0732932123156053,0.638526315562369,33,34,3
"26",0.813512162991993,0.14745707065858,0.593562552174809,32,19,3
"27",0.820148373746714,0.0553813314361574,0.640726007741814,29,20,3
"28",0.79086155318837,0.0644098558163659,0.621124725882698,32,19,8
"29",0.831358962989969,0.0978472990331193,0.817215678667743,27,34,4
"30",0.816015058759171,0.148253333944513,0.679234100278188,35,13,9
"31",0.827676408864118,0.193639444977322,0.799131207618583,34,32,9
"32",0.814620663336819,0.0853313156867679,0.7851165553106,16,38,7
"33",0.821259360176138,0.0481440275247033,0.678375539901493,32,18,3
"34",0.838648310977588,0.0173661623568507,0.765413068932947,28,18,3
"35",0.838098240709512,0.0814438451502309,0.82940014493037,48,40,9
"36",0.821863220171677,0.153706336619831,0.832547563525941,44,40,3
"37",0.819269099867877,0.177038518789157,0.784584566180687,47,27,4
"38",0.817907474075478,0.10809631806606,0.537730599743221,23,40,5
"39",0.815882894722769,0.051272449104127,0.500942138371058,25,37,4
"40",0.818480110101598,0.157988577757315,0.55868572547622,45,40,4
"41",0.808758121585707,0.16250481423415,0.719973485464696,33,13,9
"42",0.837150023889154,0.067041946149196,0.882045365868043,43,18,5
"43",0.835876912856465,0.0160272722170711,0.782719927658886,31,5,4
"44",0.804803901683459,0.0251210636095866,0.637999513405841,39,9,8
"45",0.838017712992023,0.0797402187021798,0.897746033841744,32,37,7
"46",0.808314290500971,0.0214663660319662,0.696333331829496,23,17,5
"47",0.826417456206372,0.0280702754582744,0.832314159613475,23,18,7
"48",0.806448407357838,0.164029537443176,0.618167489204463,17,16,4
"49",0.817366479938953,0.17130755665483,0.595694797683135,49,30,9
"50",0.830585202333586,0.116131004222035,0.748961471352819,44,11,5
"51",0.826262342204732,0.179200792281916,0.543410295720212,49,31,6
"52",0.83746014574572,0.186742467427212,0.892926871699095,24,30,7
"53",0.826780092425196,0.0317012000988936,0.775598416606244,41,17,9
"54",0.762496557201064,0.191436859022528,0.600477724984195,44,7,8
"55",0.816108944818622,0.0664108655815621,0.703398136518657,36,17,3
"56",0.815240960743802,0.196595730323337,0.633734818780795,28,13,7
"57",0.827445969027936,0.0858379038227326,0.849818986859918,35,17,6
"58",0.837386910329845,0.0705068312971736,0.649649765584432,22,28,6
"59",0.818494863174068,0.0894345352559094,0.532380077684019,47,20,3
"60",0.825637476693021,0.0658332707526744,0.649277841867041,20,10,6
"61",0.815805881026177,0.111750437606547,0.763737980970275,21,20,5
"62",0.837128957960389,0.0628515658593457,0.852219058406167,33,31,8
"63",0.790164066689858,0.0908696950997994,0.618958774215821,37,12,8
"64",0.822984747398708,0.121177012388189,0.539946882343292,21,21,6
"65",0.811008097689495,0.155156639108823,0.792648435706645,41,20,6
"66",0.801280370859157,0.124645876925052,0.571431557510886,16,23,5
"67",0.806384372636809,0.0728236571482103,0.583753639908135,31,12,7
"68",0.824059803401607,0.0642012092274732,0.678884076166384,32,24,3
"69",0.838314251515271,0.0544366634925401,0.530978758965259,32,19,3
"70",0.821314462152628,0.0514412423442281,0.852852428081352,22,28,4
"71",0.82375311567044,0.108333972033102,0.79818215631973,17,30,8
"72",0.839268089801082,0.0273684883671789,0.690865493079275,42,35,3
"73",0.832268031750937,0.107297415039092,0.770254954884388,40,13,6
"74",0.844177923874792,0.0509381014591455,0.809614600240439,29,33,4
"75",0.774295071974268,0.141865301918353,0.500660184452124,43,5,6
"76",0.773485791444937,0.0240891985393944,0.862024669722933,21,34,7
"77",0.835764768421951,0.146136844153379,0.876529727596417,29,33,7
"78",0.815923853861393,0.110552279217353,0.603949661275186,32,16,8
"79",0.842239884072351,0.0316478584308899,0.674885104858316,15,35,9
"80",0.852602043406876,0.0689355069749942,0.809906393908151,42,33,4
"81",0.825329965073787,0.0852111075542634,0.72979757792782,36,16,3
"82",0.831761166482837,0.0749480491035851,0.503110322176106,49,32,5
"83",0.808517738629468,0.0991827695559244,0.562844983346388,20,21,8
"84",0.811750653608605,0.0231119667496555,0.530161479341146,47,6,5
"85",0.816720013944389,0.0791087416943038,0.645619029636437,40,19,3
"86",0.815291850110572,0.0684885316753644,0.595946784026269,36,17,5
"87",0.808040876950639,0.168928857437389,0.758078930894192,25,11,5
"88",0.819719668873681,0.0656593608229706,0.810700938918575,34,28,4
