"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.703328874641722,0.151779718545382,0.791176656028256,30,35,7
"2",0.694472735467484,0.104009194684564,0.657345931017771,45,24,8
"3",0.712180611785875,0.0940258293871302,0.84399588373024,40,17,6
"4",0.70464417387958,0.11050744365179,0.664584889761172,23,22,3
"5",0.686648946016068,0.130439145681681,0.81026834233664,35,38,6
"6",0.68109972296675,0.0374751930984203,0.693635838571936,28,12,7
"7",0.725157936922963,0.136504847364035,0.772648597666994,17,18,8
"8",0.712070273224409,0.0568051651980495,0.518061567479745,26,30,4
"9",0.687182357043622,0.0392774849291891,0.724429473988712,43,28,7
"10",0.71003629825908,0.0821152696962235,0.702937851869501,47,9,5
"11",0.689741771816075,0.184783803625498,0.637969031664543,16,6,6
"12",0.703665776800231,0.122009412464336,0.862580065564252,41,20,3
"13",0.680600661392222,0.0693180106608197,0.546264603054151,31,39,9
"14",0.71185003254747,0.176470228343387,0.758693458954804,34,29,7
"15",0.707896833931717,0.0164615133974003,0.617495653764345,45,7,8
"16",0.700249361250111,0.159090853721485,0.560325941168703,50,25,3
"17",0.728148263719117,0.0643035231592366,0.59025361134205,18,10,4
"18",0.676004111120479,0.0241642433004454,0.827258995505981,25,36,5
"19",0.714701921049727,0.194469080855488,0.53852640166413,20,32,4
"20",0.693850104375814,0.16666843628732,0.895767411170527,37,15,9
"21",0.700576531615991,0.0691814308148655,0.621190891478149,20,6,4
"22",0.652450888389165,0.0511715128759393,0.51431221067156,16,10,3
"23",0.676547520396625,0.0785841458638245,0.578486588084573,18,16,4
"24",0.705125853325524,0.0648059932550358,0.551022879450047,18,8,3
"25",0.713113813379886,0.131531594135694,0.85711818595128,18,10,4
"26",0.709536525920797,0.173142939329203,0.549701827165205,31,40,3
"27",0.654943313432939,0.0114067821155232,0.711125741486717,47,19,9
"28",0.715319112115667,0.124135512591952,0.525633574191201,26,10,3
"29",0.705768048810948,0.0930010747999162,0.744421997896489,48,28,5
"30",0.694497230119656,0.178360092126715,0.590373852190628,17,10,3
"31",0.690079253936611,0.161123462476558,0.854231645413302,49,28,8
"32",0.695216250408753,0.134931298939332,0.697455065027811,33,30,5
"33",0.669470129928402,0.15895271522969,0.883762775333505,32,8,4
"34",0.692377509699458,0.0404896858601086,0.770222832635418,32,31,9
"35",0.675146029066911,0.125004670231997,0.738128682955168,36,38,6
"36",0.707740045338565,0.134672863841024,0.890913393539563,36,20,5
"37",0.717176360327304,0.0649455977703292,0.638307969309597,20,11,5
"38",0.682037084064395,0.152847522236651,0.88469314713506,48,20,5
"39",0.726658122984373,0.0118369360936433,0.539626308562513,32,28,9
"40",0.698341640960511,0.0345592841068609,0.803852143724263,34,24,3
"41",0.708030024495863,0.062937300678608,0.52576602335237,18,26,3
"42",0.671184295130558,0.148434559698449,0.870900961735938,31,9,4
"43",0.703895054043622,0.166533555037042,0.641806304596923,25,15,9
"44",0.716906911063199,0.075727246274231,0.805791924992763,17,20,5
"45",0.68772997437288,0.112002285049898,0.712268494983576,47,13,8
"46",0.685845526218542,0.141059098436924,0.774545020022901,17,19,7
"47",0.681249942248812,0.104730624049224,0.60586679975912,15,26,6
"48",0.716637905733962,0.164928903472829,0.592556918228231,21,23,9
"49",0.704796313973538,0.0555825343510252,0.616591809967533,37,35,7
"50",0.692991629160651,0.184028322098078,0.750938981860783,33,16,7
"51",0.704475006025158,0.12285782749196,0.623660096080881,38,37,3
"52",0.720328319434702,0.0176591652246891,0.630040548823588,16,24,7
"53",0.71340350692046,0.0615652246702938,0.561445651009189,18,10,4
"54",0.697035753957497,0.159907578618068,0.674542041187733,24,36,5
"55",0.700563726214354,0.147516251875269,0.555165693890024,45,32,6
"56",0.70352920823711,0.127811515608083,0.71320776087502,35,39,4
"57",0.707356560584616,0.0378004011086747,0.766626890457422,41,32,8
"58",0.701852680980967,0.168048323064924,0.716827622130886,25,22,4
"59",0.722756006868689,0.0236114124668273,0.884637729685474,25,6,5
"60",0.699419485207721,0.0194802249175915,0.836972472387273,26,6,3
"61",0.692842744771932,0.166122056670191,0.899237697494309,49,35,4
"62",0.701169645718163,0.0274617764966562,0.700288810066506,44,5,8
"63",0.685833338002208,0.179200058445367,0.607696538347099,44,18,3
"64",0.700680844538968,0.141145852825257,0.809768222378287,19,33,3
"65",0.693738247598926,0.114461014435652,0.591067145141587,41,19,9
