"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.717773271198751,0.10731801066082,0.726264603054151,28,26,7
"2",0.685749743568753,0.0529702283433871,0.798693458954804,34,30,4
"3",0.700813979319266,0.1494615133974,0.837495653764345,41,32,5
"4",0.702781889337794,0.0735908537214855,0.680325941168703,27,19,7
"5",0.674719890827701,0.0358035231592366,0.71025361134205,17,12,4
"6",0.684285234084537,0.0906642433004454,0.667258995505981,35,40,7
"7",0.692953774303106,0.0614690808554878,0.57852640166413,31,23,6
"8",0.685736473819314,0.0431684362873202,0.655767411170527,44,18,3
"9",0.71399130569036,0.195808911613422,0.868204596955329,23,29,9
"10",0.681784747558457,0.132239317233441,0.622812177715823,19,10,6
"11",0.720803729463233,0.0783980447718641,0.518284626170062,43,9,8
"12",0.722658233367237,0.183177822636557,0.854230710896663,30,6,7
"13",0.696734746807756,0.157377462609904,0.523946449453943,16,34,3
"14",0.70384293623763,0.17797702332167,0.775103465537541,46,16,5
"15",0.684179237861612,0.101508083891822,0.607117515695281,21,24,9
"16",0.654743764654826,0.0185792445528787,0.747990925484337,37,38,5
"17",0.683837093951523,0.0216040001446381,0.898604978634976,50,14,9
"18",0.702450249021473,0.134895479638013,0.542776806191541,38,7,3
"19",0.683262104185014,0.170535290040658,0.595987507458776,48,36,8
"20",0.694148944816012,0.11572553114302,0.811907344907522,24,22,5
"21",0.668154534554344,0.194625903645726,0.850253667146034,46,5,6
"22",0.694574031122458,0.1628981824672,0.862533229406192,29,13,8
"23",0.662643326381156,0.0222372215272905,0.606937487382069,15,20,6
"24",0.690487678714067,0.157669855708805,0.810528017466333,29,16,7
"25",0.699716824452794,0.177770929007053,0.546080546288472,43,26,7
"26",0.693616722854823,0.0251391353219911,0.828988528813329,16,23,3
"27",0.682801241614119,0.150698110113585,0.756752784282203,25,6,9
"28",0.68797067086022,0.0196085679498734,0.878709918387514,46,5,8
"29",0.698932747670315,0.192340375528209,0.861390642460352,31,5,5
"30",0.706659289174073,0.165300370019868,0.842926632120926,50,33,9
"31",0.689540522743516,0.0847576544034365,0.576860632338282,35,11,7
"32",0.655477695176026,0.172723688967736,0.538120681564603,44,38,9
"33",0.664061103683594,0.165861440093697,0.630767306965031,43,35,4
"34",0.701020763007019,0.0507220620773896,0.840025835223403,20,8,6
"35",0.71917292866156,0.189585935503903,0.828183813445177,28,18,4
"36",0.670315478673373,0.0904296504821507,0.51757903227435,42,9,7
"37",0.72270725594474,0.0574343173031276,0.628201959603559,37,16,3
