"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.752341783511381,0.0490768757186597,0.813875481518917,31,39,7
"2",0.761239132395382,0.138284990431974,0.734323206651025,39,26,3
"3",0.742760838867142,0.101740181968431,0.629819459579885,40,25,8
"4",0.7524040903837,0.0669109843575861,0.568355959695764,16,28,7
"5",0.769062026515152,0.0949048727659974,0.749828286920674,30,21,4
"6",0.721700280942078,0.189779718545382,0.651176656028256,19,24,9
"7",0.768810913724879,0.0755091946845641,0.717345931017771,27,13,6
"8",0.734211914200243,0.0465258293871302,0.54399588373024,47,10,6
"9",0.735997796597925,0.14850744365179,0.764584889761172,21,33,4
"10",0.75429417975532,0.177939145681681,0.61026834233664,36,15,5
"11",0.758539155606901,0.11347519309842,0.833635838571936,50,18,5
"12",0.757270114607939,0.0130048473640345,0.852648597666994,42,16,8
"13",0.717542024407104,0.0853051651980495,0.538061567479745,26,39,4
"14",0.752495386166884,0.153277484929189,0.664429473988712,45,31,7
"15",0.75899858823469,0.129615269696224,0.862937851869501,22,19,8
"16",0.773715499655155,0.165783803625498,0.897969031664543,36,6,3
"17",0.771218549215334,0.0270094124643365,0.502580065564252,25,11,5
"18",0.7330599269947,0.0313180106608197,0.686264603054151,33,33,9
"19",0.718993789132387,0.195470228343387,0.598693458954804,18,7,6
"20",0.733226766147306,0.1209615133974,0.797495653764345,48,36,3
"21",0.763421279702642,0.105350621986101,0.8687540826478,33,13,4
"22",0.782208401298263,0.162440512719548,0.829451745190664,39,12,4
"23",0.753706769418091,0.168055248727649,0.862403502518659,41,15,7
"24",0.76901080788398,0.156984989045001,0.789325364113599,39,11,3
"25",0.764683971913322,0.161637196287502,0.86248794894509,34,5,3
"26",0.771466340558515,0.169163080068074,0.899982520423896,39,12,4
"27",0.775202428290664,0.161868060003086,0.825779667393279,37,16,4
"28",0.779647017854382,0.146869160608649,0.837427530435646,39,8,4
"29",0.748961474865702,0.183258304009967,0.828847788435577,39,9,4
"30",0.73458809190508,0.159138114728754,0.859375476029409,39,7,4
"31",0.744010599504502,0.0697584431980783,0.593852276530303,41,17,6
"32",0.775821779983159,0.135893821758488,0.88223997853538,44,16,9
"33",0.752680788432847,0.0625467129615461,0.824258452388272,38,24,4
"34",0.764521195317211,0.0744907761969394,0.7934003741364,22,15,5
"35",0.78024360670194,0.163204562831161,0.718268188590984,39,12,3
"36",0.734093573379364,0.113257245959339,0.823845303042233,22,29,8
"37",0.763763399268834,0.152491125009828,0.80789125158225,39,12,5
"38",0.735608722885177,0.104215833389026,0.59258575057406,30,26,3
"39",0.763933560253603,0.0702000926192664,0.684624020287395,27,22,9
"40",0.763075004219334,0.150669412108529,0.693856496023666,15,20,7
"41",0.745976108578233,0.0953590511652199,0.500611005091388,38,34,3
"42",0.757267723425276,0.0999319650082826,0.874648633082863,39,5,6
"43",0.757888387381851,0.160298362250377,0.69504316730788,40,17,7
"44",0.764759860336923,0.162497915853302,0.798957835179403,50,12,7
"45",0.731530493939514,0.167623080040307,0.534501468662452,38,27,7
"46",0.732275259581901,0.122345335755306,0.788021485999133,50,30,4
"47",0.735795227806608,0.014194555469586,0.758290235024877,27,6,9
"48",0.779422965922966,0.163255741963549,0.801456772994314,37,11,3
"49",0.740879975782174,0.162659928399388,0.750366313845398,39,12,5
"50",0.738102716105278,0.0277363295778329,0.685048487724923,21,24,4
"51",0.746265307920727,0.13442322359812,0.563707628496271,31,28,3
"52",0.74777350466724,0.10111901765096,0.674802393682115,21,23,9
"53",0.765063080555525,0.154470084106279,0.830955045656622,41,8,4
"54",0.736670012902145,0.16906222979642,0.868512441830989,23,34,5
"55",0.756008156467715,0.161947014711937,0.709913403306622,24,32,7
"56",0.760633402365348,0.162418589936075,0.798008072990176,43,19,4
"57",0.730171827233213,0.153404592956137,0.620005796670821,29,35,9
"58",0.755813985034698,0.117116311325019,0.578382527021784,44,15,9
"59",0.773600901237129,0.148797635779396,0.834932419449118,38,12,4
"60",0.747053035025828,0.0708725394008239,0.595903594499361,50,14,8
"61",0.753984772557639,0.0184523564981925,0.588692735601775,34,5,3
"62",0.774075468822323,0.163767978247566,0.823747753025374,35,6,3
"63",0.731099529224935,0.137714754711313,0.664757520715613,32,38,9
"64",0.74823509118167,0.0787864750624006,0.649327412567008,43,32,9
"65",0.759549607649308,0.157853353230958,0.513099311425537,29,11,8
"66",0.76542847172162,0.0767458846969134,0.62671945527643,34,13,5
"67",0.755115463826321,0.159469106323789,0.590757232270855,29,35,5
"68",0.752452238033762,0.144367832766999,0.642361452230904,39,19,8
"69",0.741871485077776,0.0604564642995968,0.591420575048402,43,18,5
"70",0.766925805938399,0.175028054591711,0.86488092189366,26,8,4
"71",0.745724636815863,0.118405546816408,0.566118642922398,18,16,6
"72",0.769558015566901,0.130158069919362,0.89091992825726,27,14,9
"73",0.757395500267422,0.0620246524381219,0.660787345100753,43,17,4
"74",0.732390671137259,0.161573099488451,0.797566824400891,33,39,5
"75",0.76125478132596,0.129832423273545,0.841171795650434,22,8,3
"76",0.743418855613855,0.163231358102144,0.649776656949033,39,13,4
"77",0.797293240646238,0.164141925718569,0.837578719199478,38,12,4
"78",0.731670507222422,0.159893332711977,0.776739635232464,31,40,6
"79",0.741713777478991,0.177373451821739,0.897259870899748,19,26,4
"80",0.743672030864802,0.0807702470754553,0.796360743417591,15,24,4
