"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.7062040481366,0.0946095515332418,0.878794768624939,34,18,8
"2",0.68578215473173,0.167297867194284,0.857409789632074,39,25,6
"3",0.690067309035181,0.151680777663132,0.686516290525906,30,16,3
"4",0.706499927526779,0.134099077306571,0.625850087036379,47,32,9
"5",0.650611166521357,0.115231915437849,0.590945856254548,21,7,6
"6",0.678249798237252,0.105730987505289,0.835173502527177,42,23,7
"7",0.668528615883236,0.022673489582492,0.678877912904136,44,12,9
"8",0.682304914574451,0.125832490021479,0.809763731132261,18,21,5
"9",0.702232923671971,0.0381952858190052,0.759301347234286,24,14,3
"10",0.704432292389198,0.0484337387178093,0.722902123504318,27,37,5
"11",0.68445564102527,0.0429438275789144,0.765780647578649,23,11,7
"12",0.696433133044209,0.194424103861209,0.540400287276134,28,28,3
"13",0.672913153919291,0.181691040099249,0.610481713148765,32,36,8
"14",0.697914551401617,0.0637178051529918,0.567713698861189,35,20,6
"15",0.657914042021814,0.175285740961204,0.648395727132447,46,9,7
"16",0.665147375810829,0.0702309533258667,0.518725810148753,18,34,4
"17",0.681224152048001,0.159900555072585,0.889958589766175,36,31,4
"18",0.681436922342214,0.0847371520972811,0.534662298359908,50,39,6
"19",0.681593569558089,0.0180122872364009,0.798477082508616,41,6,4
"20",0.686459850180912,0.104416205310496,0.703548446698114,16,28,9
"21",0.661257871249794,0.0685923167899053,0.813066191636189,34,32,6
"22",0.694474256982279,0.135549984029652,0.552572755491196,49,34,8
"23",0.667619903893297,0.133719751996337,0.593806970659434,50,31,9
"24",0.682289800238189,0.113215333210309,0.626216415621317,45,36,8
"25",0.681423146388337,0.197371767445838,0.675988563523814,49,24,3
"26",0.69536034023306,0.135197380773092,0.745408916446287,43,28,6
"27",0.692482943445213,0.0874385968467265,0.503325678829914,47,33,6
"28",0.700216182993961,0.0880900091659883,0.5768621687782,36,16,3
"29",0.673936115024704,0.0988642963231495,0.872451759286132,44,5,6
"30",0.674761190682992,0.150190174329311,0.710241723345406,48,13,5
