"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.801033470137366,0.10731801066082,0.726264603054151,28,26,7
"2",0.798942215131713,0.0529702283433871,0.798693458954804,34,30,4
"3",0.806600099953642,0.1494615133974,0.837495653764345,41,32,5
"4",0.796814987635511,0.0735908537214855,0.680325941168703,27,19,7
"5",0.829807175280761,0.0358035231592366,0.71025361134205,17,12,4
"6",0.799347924090271,0.0906642433004454,0.667258995505981,35,40,7
"7",0.803371127698456,0.0614690808554878,0.57852640166413,31,23,6
"8",0.819663696533953,0.0431684362873202,0.655767411170527,44,18,3
"9",0.803740014509659,0.195808911613422,0.868204596955329,23,29,9
"10",0.791038238623919,0.132239317233441,0.622812177715823,19,10,6
"11",0.794502729917568,0.0783980447718641,0.518284626170062,43,9,8
"12",0.775008179799816,0.183177822636557,0.854230710896663,30,6,7
"13",0.804230820338762,0.157377462609904,0.523946449453943,16,34,3
"14",0.816721790640981,0.17797702332167,0.775103465537541,46,16,5
"15",0.806980173192663,0.101508083891822,0.607117515695281,21,24,9
"16",0.809093559417548,0.0185792445528787,0.747990925484337,37,38,5
"17",0.817219915008622,0.0216040001446381,0.898604978634976,50,14,9
"18",0.807442522343219,0.134895479638013,0.542776806191541,38,7,3
"19",0.780443148774055,0.170535290040658,0.595987507458776,48,36,8
"20",0.796309934312384,0.11572553114302,0.811907344907522,24,22,5
"21",0.807009152234863,0.0371163528009383,0.697099685764089,39,14,4
"22",0.811136611574495,0.0387115069445486,0.629547406504255,15,6,4
"23",0.807386436201219,0.0320423779255721,0.771431366837844,15,14,4
"24",0.801450875162611,0.0368799145155105,0.847950261130041,15,12,7
"25",0.819216935520007,0.0355993600754134,0.697145238846948,18,19,4
"26",0.818920498586969,0.0835372480892809,0.88430882851053,17,12,5
"27",0.79800735760812,0.0520124954210908,0.564212451144937,17,5,4
"28",0.840733352648354,0.122940865845493,0.817562201953145,26,12,4
"29",0.806622605223422,0.121072865264751,0.730475560273882,43,24,9
"30",0.807813531598506,0.179878276656032,0.825994412382961,26,22,4
"31",0.819839933066884,0.122869604985236,0.819311123707774,26,17,7
"32",0.786248338892987,0.168380059669768,0.510336449627206,36,6,5
"33",0.828960552361019,0.152651279480127,0.719635458979614,35,12,4
"34",0.79880903976552,0.151736685407022,0.511980567773897,42,40,6
"35",0.787667189109367,0.16838060033408,0.890865064012259,33,6,8
"36",0.813526464019635,0.13900562887206,0.74564975509271,30,12,3
"37",0.819750053897273,0.0994598739786405,0.828254636327977,32,12,4
"38",0.837504481952156,0.164604643695985,0.816727459636196,24,13,3
"39",0.797548209514694,0.149700813787136,0.817307432999841,34,7,4
"40",0.812753126982858,0.10796485168798,0.813884853044753,31,12,5
"41",0.815591363289259,0.0631661718763737,0.817013972326268,25,10,7
"42",0.833185213178787,0.148291141314058,0.825514685312265,25,13,4
"43",0.816892429166139,0.119782583424096,0.817207796573604,26,12,3
"44",0.813745258808244,0.0457631952433474,0.563258342136536,15,26,4
"45",0.814547201556001,0.106635981127629,0.547670255395118,49,18,7
"46",0.803286520433093,0.078672922000906,0.554404162334744,19,39,8
"47",0.801473449577304,0.0541579621339962,0.765991973030753,40,40,7
"48",0.80022444156146,0.0831669325636187,0.869100550103933,21,19,8
"49",0.80316076984244,0.11594941766504,0.693539010177646,42,28,7
"50",0.823373441545344,0.146544749266598,0.765683858671373,23,12,4
"51",0.798057403160126,0.0477324073784729,0.881501406339463,20,22,7
"52",0.794291951771328,0.0289517738191597,0.570830055765063,48,33,4
"53",0.831644510917437,0.16915609553525,0.742556112960167,37,5,3
"54",0.806206620640604,0.012689939571314,0.625645371976495,42,24,4
"55",0.790976214164517,0.165262715479224,0.50854493925292,27,37,7
"56",0.793288330716902,0.13815167543272,0.756274954733159,19,7,6
"57",0.818948028717699,0.124653135906432,0.659208503822349,28,13,4
"58",0.798479195096842,0.0650959091796237,0.763179626200162,21,35,6
"59",0.7959490182342,0.0272026382165751,0.736885130929202,28,35,8
"60",0.813664433723206,0.162381655523471,0.786889144734942,36,13,4
"61",0.806646220761078,0.180058007951074,0.507261069034599,44,10,6
"62",0.813567548259363,0.0219171031106962,0.725266546674073,45,16,8
"63",0.818208643452236,0.119654934670528,0.643729671606286,26,12,4
"64",0.819009279001496,0.122975584674503,0.863326860966971,27,16,3
"65",0.830355983500359,0.122994645611759,0.817713213072674,22,15,4
"66",0.782589142403457,0.0550248001098586,0.819793915663101,29,38,4
"67",0.819946884881664,0.0816681180011085,0.71333546632044,41,17,8
"68",0.806972850924305,0.0262364822648256,0.529551453678124,20,24,5
"69",0.819574104370356,0.128087413082461,0.8277832491531,22,13,4
"70",0.81569209805412,0.123015957617855,0.796105451461667,25,10,7
"71",0.817860971101833,0.100017027676348,0.500098503564391,35,7,3
"72",0.804331815370776,0.0277719921716652,0.75723314560689,29,18,6
"73",0.816098295289109,0.189642389694837,0.850127260945761,26,12,4
"74",0.800889786838052,0.0786764976890944,0.736677877748758,26,37,3
"75",0.809823487839448,0.0871933332246402,0.515857257867046,17,14,6
"76",0.834009144939924,0.123363271378483,0.823086401855866,26,13,4
"77",0.802987558866427,0.127823943283716,0.891545838780142,36,25,5
"78",0.801338237896866,0.0747738751220913,0.826604219325818,19,33,8
"79",0.815849391532839,0.0839767533632531,0.756651318565104,39,18,7
"80",0.814160683358606,0.122438998271011,0.862814451446011,26,10,4
"81",0.779522693507915,0.193245134037475,0.64543355791457,30,5,7
"82",0.795562181399724,0.102125492827136,0.817599794279796,19,27,6
"83",0.807449610798917,0.122604000884066,0.827729710940314,37,12,4
"84",0.808149278779712,0.0243781280626543,0.586500694932509,27,24,7
"85",0.794807980808231,0.0907520632880856,0.824000674492959,33,35,3
"86",0.822087469268044,0.185563570849323,0.621621903617028,24,19,9
"87",0.805334134033545,0.0362793350363034,0.878742472086847,17,7,7
"88",0.822363584804549,0.038709195877132,0.75384350363547,17,11,7
"89",0.819280145909066,0.104090959665445,0.615780455993768,33,19,4
"90",0.810941657472584,0.158494973183903,0.640492002580408,32,23,7
"91",0.801082027240027,0.175267876949843,0.824496473366954,31,30,9
"92",0.818662697614263,0.104147645062916,0.862141031114105,35,8,4
"93",0.795884293735971,0.161215405859537,0.860883330083452,32,33,3
"94",0.810259494748868,0.12606584495527,0.830464070757944,17,9,4
"95",0.798921181139012,0.0552330976791284,0.523924807077646,40,30,3
"96",0.791523104377336,0.113782618216076,0.774735369168688,26,11,9
"97",0.793524892301636,0.0974540604818752,0.839466122115217,50,32,8
