"","auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
"1",0.73668707685425,0.0624702283433871,0.818693458954804,43,29,8
"2",0.743972765867759,0.0829615133974003,0.557495653764345,27,27,7
"3",0.735509603603682,0.149590853721485,0.660325941168703,38,16,4
"4",0.727215921859795,0.187803523159237,0.69025361134205,17,24,7
"5",0.724722015301847,0.0906642433004454,0.707258995505981,28,9,4
"6",0.721946476222667,0.165969080855488,0.85852640166413,40,12,5
"7",0.73715614180895,0.0431684362873202,0.755767411170527,35,33,6
"8",0.740045327431445,0.129308911613422,0.568204596955329,50,23,7
"9",0.740894205616921,0.103739317233441,0.722812177715823,16,21,8
"10",0.757569511510999,0.192398044771864,0.658284626170062,47,10,3
"11",0.724812721356351,0.107177822636557,0.594230710896663,34,36,5
"12",0.744715116660366,0.0338774626099039,0.823946449453943,30,19,4
"13",0.749087170590656,0.0734770233216695,0.515103465537541,20,18,9
"14",0.720237613264949,0.120508083891822,0.787117515695281,44,30,7
"15",0.730094882632533,0.142079244552879,0.767990925484337,22,34,3
"16",0.733728442814577,0.0121040001446381,0.538604978634976,40,7,5
"17",0.74234555396582,0.0208954796380131,0.622776806191541,47,38,4
"18",0.736827877686246,0.0565352900406579,0.875987507458776,19,6,9
"19",0.749303116681369,0.17272553114302,0.891907344907522,24,40,9
"20",0.72928993090752,0.155475686450722,0.607622390114702,31,15,6
"21",0.743739865399695,0.195306347902522,0.57892571285008,46,9,3
"22",0.744446771335398,0.196409715962674,0.675396101002465,50,10,3
"23",0.730940126258479,0.0429766289172042,0.504120631777775,40,13,7
"24",0.736861705342924,0.191389695979805,0.83688657462047,46,10,3
"25",0.739429661719954,0.120676822189079,0.590259617528319,25,16,3
"26",0.73584523873491,0.189058373095918,0.663192424808898,47,9,3
"27",0.726914484594172,0.115576949526856,0.87628606161112,49,11,9
"28",0.729099814228978,0.140806712015371,0.897842516933475,46,34,6
"29",0.721102239644525,0.145850646999695,0.697605506404117,25,23,9
"30",0.749750840349528,0.180607026275338,0.846083116490021,33,20,5
"31",0.73245669396563,0.062746647282124,0.852190963682719,20,28,3
"32",0.733539907987759,0.0612729930255469,0.603556580769923,16,10,7
"33",0.745702187509432,0.0183287961375597,0.755165386719629,16,39,7
"34",0.737266114801358,0.0818756701622321,0.85295743778022,34,14,4
"35",0.735629775414439,0.0960673722457513,0.514681811893824,19,11,6
"36",0.736533263077457,0.0477907407207787,0.588452075977437,20,12,9
"37",0.716122723177138,0.196510278643346,0.707850633091945,17,8,7
"38",0.730270110042127,0.180028397927117,0.695236229828838,41,24,3
"39",0.720118394658985,0.0624778010268928,0.556783208265249,42,27,5
"40",0.733977480764315,0.113002121314809,0.839057715327106,38,38,5
"41",0.736331011321118,0.133345416870203,0.609570775605179,39,37,8
"42",0.722596301225945,0.137625301232927,0.846855952375289,19,23,6
"43",0.746414718766186,0.115576598813117,0.644664546970464,21,39,8
"44",0.727468913025722,0.140445595199359,0.546371802237444,34,32,4
"45",0.728783259556624,0.19251832535442,0.563996334318537,48,21,5
"46",0.721584375881201,0.128565692914522,0.673310629996564,28,22,8
"47",0.736056010813033,0.118476314140537,0.629369190059323,41,38,3
"48",0.753716605902362,0.162844753614676,0.848251385857351,21,22,7
"49",0.734411442797175,0.0989260432198574,0.632571027257107,28,11,8
"50",0.730469451161066,0.046093608432773,0.684289661001973,35,24,5
"51",0.733878145147557,0.0776330343379825,0.736064402663242,19,21,6
"52",0.753762330433821,0.0610701636201446,0.521856738755945,35,35,3
"53",0.721276784997473,0.13975116197115,0.775029999132827,15,18,7
"54",0.729397986462788,0.0511521607016958,0.860282338967919,25,10,3
"55",0.743515447027617,0.155180708467811,0.536370352723449,20,39,6
"56",0.728017510288188,0.148912578472004,0.600609082872793,50,39,6
"57",0.727913908648722,0.169485668597955,0.539999084152933,38,30,3
"58",0.744898462442501,0.103425634793981,0.817700287511386,41,29,8
"59",0.751215906448049,0.0285487087600865,0.832248277039919,44,6,3
"60",0.735848165215946,0.0948479284454812,0.664077614941448,45,9,3
"61",0.743338913209363,0.125609189701877,0.68605799751794,37,33,5
"62",0.727428662935068,0.138069982740688,0.673108125560731,27,27,3
"63",0.739417223462421,0.0224725501264795,0.537377960273065,31,13,3
"64",0.714764050721309,0.188680731220655,0.866196469081752,24,5,9
"65",0.717654320413917,0.192090993361264,0.543402761400398,31,5,9
"66",0.73002524352257,0.190864331983556,0.838563167280797,19,15,8
"67",0.727563350298599,0.183821076047998,0.77860939432364,22,11,3
"68",0.737147924019299,0.138296760015588,0.857517837836221,16,30,4
"69",0.714029771420986,0.101215331492871,0.733224397189543,28,8,7
"70",0.735543479849852,0.0270225232449826,0.781359648242593,21,24,8
"71",0.723726143309433,0.0721440090476768,0.57284095679177,20,30,7
"72",0.726047823784558,0.136507776533482,0.831455569740944,50,34,7
"73",0.735242516054041,0.0735817729579215,0.734818918330222,47,17,6
"74",0.747378881368186,0.154738507035885,0.891148982889019,25,37,5
"75",0.725285047485594,0.198500254659685,0.557494024157058,35,15,9
"76",0.737195857950575,0.11555303413491,0.524325914819352,37,22,3
"77",0.715814740977498,0.158237763804658,0.7660805440275,37,9,5
"78",0.724712207105064,0.153299994322639,0.652113981121685,16,18,6
"79",0.731670713637396,0.0740879783972632,0.705261623837147,36,28,5
"80",0.733720706281755,0.178801060358901,0.592168345582485,23,19,7
"81",0.744204158351469,0.185417247449192,0.860590813574195,15,24,7
"82",0.741451165062882,0.0138661283826688,0.56797883214429,47,39,8
"83",0.747294111832902,0.100952983016074,0.640795920983516,38,29,7
"84",0.738952031617656,0.0323462985083461,0.774028465704527,46,28,6
"85",0.731088625004029,0.132303691396588,0.776053948312532,41,38,8
"86",0.715115426366464,0.164489491119031,0.673147941646352,28,34,6
"87",0.740394085926968,0.0909796502853162,0.773659282361344,45,31,3
"88",0.733532598031274,0.103460844169334,0.79114155249903,36,13,8
"89",0.746731298566881,0.0175746235611173,0.884555049355142,18,39,8
"90",0.739393784876056,0.0163873865793017,0.535208495875634,46,10,6
"91",0.732926694304095,0.029040085590044,0.729296677735168,41,34,3
"92",0.718969926020805,0.12046177607052,0.537454675918072,45,20,9
"93",0.724325083900749,0.0470497365222289,0.550780812500883,35,5,4
"94",0.739143581251896,0.169912587580786,0.765061615157966,30,5,5
"95",0.735751365543842,0.0131340000445046,0.662513586929347,32,35,7
"96",0.747213398435809,0.0271246670982312,0.57015393619854,17,36,4
"97",0.71874372703538,0.102995245050963,0.621836988980975,16,6,7
"98",0.721678950456862,0.107982649880322,0.764795734634995,27,15,6
"99",0.725355954185323,0.170904848744904,0.713971521614306,22,5,7
"100",0.735862250366386,0.0102660654846113,0.888401581578981,25,24,6
"101",0.715348923585801,0.0734819083503936,0.619723926313128,16,32,8
"102",0.735843962025253,0.133525626970434,0.639874829417869,46,10,3
"103",0.727431226950105,0.181009033441392,0.68754209307665,41,19,6
"104",0.737894081272831,0.0143458611229551,0.670348068004474,50,37,7
"105",0.730544276001014,0.0452736550506298,0.570403114701901,32,14,6
"106",0.737094897034848,0.0142155697267875,0.846079764979612,21,26,6
"107",0.75010903623213,0.0722241498776991,0.825116112969443,30,34,6
"108",0.735159062586405,0.0514925588686066,0.723087324905582,29,10,4
"109",0.725020745242025,0.060580207785659,0.521024592002667,45,37,5
"110",0.744807368988842,0.0433702507008327,0.523284923895782,35,19,4
"111",0.712416570009784,0.0124225420228788,0.719246771452576,20,27,8
"112",0.742986266173933,0.0593001249340759,0.702360649020691,48,8,5
"113",0.709563354418795,0.147622098233935,0.543333190765977,44,8,8
"114",0.736506069614765,0.196433426393312,0.500652140769735,31,27,5
"115",0.741824443511097,0.107032299463109,0.812019728717115,22,37,6
"116",0.732626251101208,0.0260462358465302,0.53688044573199,37,13,3
"117",0.722463909275842,0.140289217783799,0.736675108432677,24,24,8
"118",0.728732438936062,0.115597717666314,0.602430331005715,34,24,8
"119",0.717164887099396,0.0980147708768673,0.658060590145661,47,13,5
"120",0.723448503591217,0.12848218402277,0.876325551508181,40,11,4
"121",0.739408530026431,0.127917267601944,0.724772292749397,45,33,8
"122",0.734648633084803,0.0555699013361172,0.72528473109426,39,23,9
"123",0.744427199694026,0.0995612891176925,0.702882209707052,33,8,3
"124",0.717606095804309,0.15844309376668,0.539933502674755,25,25,7
"125",0.707761549056412,0.101127637292116,0.715119378527161,26,13,6
"126",0.729685917110808,0.182612230721747,0.687247715687752,18,11,7
"127",0.733252349866738,0.130712063601338,0.595800018944219,43,36,4
"128",0.741739067068424,0.186609200008612,0.581055852586403,38,33,5
"129",0.715095837268459,0.175855222252698,0.618261391887162,32,36,3
"130",0.73302581806448,0.0274160277687456,0.558503933831956,50,20,9
"131",0.722015244924409,0.198149941903637,0.828883200150542,50,13,9
"132",0.748225820338716,0.0491827343783597,0.881361309572868,27,25,9
"133",0.73049177954653,0.0386617631092877,0.672281317717955,43,13,5
"134",0.723902219234666,0.176307334918191,0.535396820770111,17,5,5
"135",0.728539148430633,0.147715410240202,0.801136286191922,20,7,9
"136",0.727247212212162,0.0837515404210496,0.641717174426839,46,21,6
"137",0.711876512181227,0.149851657245336,0.696830845302064,35,22,8
"138",0.729526050851967,0.163196803685797,0.897887642744022,15,21,7
"139",0.740204014141082,0.188286545253585,0.878312941459566,45,29,9
"140",0.722245846000418,0.0444082785961986,0.567491823015362,28,27,5
"141",0.7411192880249,0.0184247288689506,0.615370016629435,40,11,8
"142",0.738210480623269,0.161767639963287,0.782293115329649,17,10,6
"143",0.728823742924865,0.186799681548676,0.688083381816372,42,12,3
"144",0.739382045775949,0.149932946857682,0.535523854415584,41,27,5
"145",0.727916919636758,0.0751070920009562,0.749153222745191,36,24,7
"146",0.720414517356993,0.024459962202115,0.656341291221231,15,26,8
"147",0.729469928468584,0.0836046250628517,0.779822341144737,15,40,9
"148",0.741971456204623,0.0138351185290026,0.779872061690781,22,29,9
"149",0.725679679958537,0.0836515099145658,0.741476025767811,45,5,5
"150",0.721865692623806,0.119318536931828,0.722981346261781,29,31,9
"151",0.736608697735949,0.0256354935133527,0.883914587889984,20,15,5
"152",0.718273830662726,0.192330531111695,0.540519875633065,29,30,5
"153",0.728801855611148,0.132193138084835,0.585417296526581,39,26,7
"154",0.742038867299474,0.0157403047786769,0.506870043655299,30,23,5
"155",0.739335031188795,0.158075231200217,0.834161413731054,24,26,4
"156",0.743385926386066,0.166421559152466,0.833630771229975,38,34,6
"157",0.720933999087973,0.186586539258903,0.528499303853326,31,15,3
"158",0.718034309099609,0.178015431426188,0.697197303321492,18,7,4
"159",0.724366208632905,0.194073203595295,0.828827980150655,15,31,8
"160",0.73648297149209,0.0748717332283431,0.795526342615858,20,19,5
"161",0.706330797284508,0.055984040096316,0.603242695583682,36,12,9
"162",0.749956593963477,0.0347795200682664,0.822827125210781,22,30,8
"163",0.734791283663925,0.0991572239592182,0.847081669805199,23,8,6
"164",0.729024357676955,0.191844111753169,0.542579744719993,17,17,9
"165",0.743240087836437,0.0826283679217426,0.832711397116352,18,40,6
"166",0.74898238910443,0.109188247207531,0.599709388060123,42,18,9
"167",0.727774920873842,0.0813241862804117,0.685293149086647,28,19,8
"168",0.732354218128805,0.128919436686658,0.747274565566517,21,22,4
"169",0.735001805699278,0.0593986531248665,0.672659105482697,25,33,9
"170",0.718180389365772,0.152163058857035,0.628255519423727,42,10,9
