"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"PHI","azar",4170,0.575757575757576,0.611111111111111,0.533333333333333,0.573400673400673,0.611111111111111,0.611111111111111
"PHI","azar",3951,0.575757575757576,0.611111111111111,0.533333333333333,0.573400673400673,0.611111111111111,0.611111111111111
"PHI","azar",5491,0.474747474747475,0.518518518518518,0.422222222222222,0.471829405162739,0.518518518518518,0.518518518518518
"PHI","azar",1762,0.474747474747475,0.518518518518518,0.422222222222222,0.471829405162739,0.518518518518518,0.518518518518518
"PHI","azar",3409,0.494949494949495,0.537037037037037,0.444444444444444,0.492143658810325,0.537037037037037,0.537037037037037
"PHI","azar",3980,0.535353535353535,0.574074074074074,0.488888888888889,0.532772166105499,0.574074074074074,0.574074074074074
"PHI","azar",1383,0.454545454545455,0.5,0.4,0.451515151515151,0.5,0.5
"PHI","azar",768,0.555555555555556,0.592592592592593,0.511111111111111,0.553086419753086,0.592592592592593,0.592592592592593
"PHI","azar",1058,0.595959595959596,0.62962962962963,0.555555555555556,0.59371492704826,0.62962962962963,0.62962962962963
"PHI","azar",8585,0.515151515151515,0.555555555555556,0.466666666666667,0.512457912457912,0.555555555555556,0.555555555555556
"PHI","azar",564,0.535353535353535,0.574074074074074,0.488888888888889,0.532772166105499,0.574074074074074,0.574074074074074
"PHI","azar",2478,0.474747474747475,0.518518518518518,0.422222222222222,0.471829405162739,0.518518518518518,0.518518518518518
"PHI","azar",9481,0.454545454545455,0.5,0.4,0.451515151515151,0.5,0.5
"PHI","azar",5701,0.494949494949495,0.537037037037037,0.444444444444444,0.492143658810325,0.537037037037037,0.537037037037037
"PHI","azar",8455,0.616161616161616,0.648148148148148,0.577777777777778,0.614029180695847,0.648148148148148,0.648148148148148
"PHI","azar",6401,0.575757575757576,0.611111111111111,0.533333333333333,0.573400673400673,0.611111111111111,0.611111111111111
"PHI","azar",3291,0.454545454545455,0.5,0.4,0.451515151515151,0.5,0.5
"PHI","azar",9579,0.535353535353535,0.574074074074074,0.488888888888889,0.532772166105499,0.574074074074074,0.574074074074074
"PHI","azar",1438,0.616161616161616,0.648148148148148,0.577777777777778,0.614029180695847,0.648148148148148,0.648148148148148
"PHI","azar",3142,0.515151515151515,0.555555555555556,0.466666666666667,0.512457912457912,0.555555555555556,0.555555555555556
