"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"KC","azar",4170,0.538461538461538,0.671232876712329,0.225806451612903,0.478500288928923,0.671232876712329,0.671232876712329
"KC","azar",3951,0.596153846153846,0.712328767123288,0.32258064516129,0.543687752812808,0.712328767123288,0.712328767123288
"KC","azar",5491,0.615384615384615,0.726027397260274,0.354838709677419,0.56541690744077,0.726027397260274,0.726027397260274
"KC","azar",1762,0.596153846153846,0.712328767123288,0.32258064516129,0.543687752812808,0.712328767123288,0.712328767123288
"KC","azar",3409,0.557692307692308,0.684931506849315,0.258064516129032,0.500229443556885,0.684931506849315,0.684931506849315
"KC","azar",3980,0.576923076923077,0.698630136986301,0.290322580645161,0.521958598184846,0.698630136986301,0.698630136986301
"KC","azar",1383,0.596153846153846,0.712328767123288,0.32258064516129,0.543687752812808,0.712328767123288,0.712328767123288
"KC","azar",768,0.557692307692308,0.684931506849315,0.258064516129032,0.500229443556885,0.684931506849315,0.684931506849315
"KC","azar",1058,0.634615384615385,0.73972602739726,0.387096774193548,0.587146062068731,0.73972602739726,0.73972602739726
"KC","azar",8585,0.615384615384615,0.726027397260274,0.354838709677419,0.56541690744077,0.726027397260274,0.726027397260274
"KC","azar",564,0.557692307692308,0.684931506849315,0.258064516129032,0.500229443556885,0.684931506849315,0.684931506849315
"KC","azar",2478,0.557692307692308,0.684931506849315,0.258064516129032,0.500229443556885,0.684931506849315,0.684931506849315
"KC","azar",9481,0.576923076923077,0.698630136986301,0.290322580645161,0.521958598184846,0.698630136986301,0.698630136986301
"KC","azar",5701,0.596153846153846,0.712328767123288,0.32258064516129,0.543687752812808,0.712328767123288,0.712328767123288
"KC","azar",8455,0.519230769230769,0.657534246575342,0.193548387096774,0.456771134300962,0.657534246575342,0.657534246575342
"KC","azar",6401,0.634615384615385,0.73972602739726,0.387096774193548,0.587146062068731,0.73972602739726,0.73972602739726
"KC","azar",3291,0.576923076923077,0.698630136986301,0.290322580645161,0.521958598184846,0.698630136986301,0.698630136986301
"KC","azar",9579,0.634615384615385,0.73972602739726,0.387096774193548,0.587146062068731,0.73972602739726,0.73972602739726
"KC","azar",1438,0.576923076923077,0.698630136986301,0.290322580645161,0.521958598184846,0.698630136986301,0.698630136986301
"KC","azar",3142,0.673076923076923,0.767123287671233,0.451612903225806,0.630604371324654,0.767123287671233,0.767123287671233
