"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"DAL","azar",4170,0.431818181818182,0.479166666666667,0.375,0.428661616161616,0.479166666666667,0.479166666666667
"DAL","azar",3951,0.522727272727273,0.5625,0.475,0.520075757575758,0.5625,0.5625
"DAL","azar",5491,0.568181818181818,0.604166666666667,0.525,0.565782828282828,0.604166666666667,0.604166666666667
"DAL","azar",1762,0.522727272727273,0.5625,0.475,0.520075757575758,0.5625,0.5625
"DAL","azar",3409,0.431818181818182,0.479166666666667,0.375,0.428661616161616,0.479166666666667,0.479166666666667
"DAL","azar",3980,0.590909090909091,0.625,0.55,0.588636363636364,0.625,0.625
"DAL","azar",1383,0.522727272727273,0.5625,0.475,0.520075757575758,0.5625,0.5625
"DAL","azar",768,0.590909090909091,0.625,0.55,0.588636363636364,0.625,0.625
"DAL","azar",1058,0.454545454545455,0.5,0.4,0.451515151515151,0.5,0.5
"DAL","azar",8585,0.454545454545455,0.5,0.4,0.451515151515151,0.5,0.5
"DAL","azar",564,0.522727272727273,0.5625,0.475,0.520075757575758,0.5625,0.5625
"DAL","azar",2478,0.522727272727273,0.5625,0.475,0.520075757575758,0.5625,0.5625
"DAL","azar",9481,0.431818181818182,0.479166666666667,0.375,0.428661616161616,0.479166666666667,0.479166666666667
"DAL","azar",5701,0.5,0.541666666666667,0.45,0.497222222222222,0.541666666666667,0.541666666666667
"DAL","azar",8455,0.545454545454545,0.583333333333333,0.5,0.542929292929293,0.583333333333333,0.583333333333333
"DAL","azar",6401,0.5,0.541666666666667,0.45,0.497222222222222,0.541666666666667,0.541666666666667
"DAL","azar",3291,0.545454545454545,0.583333333333333,0.5,0.542929292929293,0.583333333333333,0.583333333333333
"DAL","azar",9579,0.545454545454545,0.583333333333333,0.5,0.542929292929293,0.583333333333333,0.583333333333333
"DAL","azar",1438,0.363636363636364,0.416666666666667,0.3,0.36010101010101,0.416666666666667,0.416666666666667
"DAL","azar",3142,0.659090909090909,0.6875,0.625,0.65719696969697,0.6875,0.6875
