"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"DET","azar",4170,0.531914893617021,0.607142857142857,0.421052631578947,0.520036794112942,0.607142857142857,0.607142857142857
"DET","azar",3951,0.574468085106383,0.642857142857143,0.473684210526316,0.563669812829947,0.642857142857143,0.642857142857143
"DET","azar",5491,0.468085106382979,0.553571428571429,0.342105263157895,0.454587266037434,0.553571428571429,0.553571428571429
"DET","azar",1762,0.51063829787234,0.589285714285714,0.394736842105263,0.498220284754439,0.589285714285714,0.589285714285714
"DET","azar",3409,0.531914893617021,0.607142857142857,0.421052631578947,0.520036794112942,0.607142857142857,0.607142857142857
"DET","azar",3980,0.48936170212766,0.571428571428571,0.368421052631579,0.476403775395937,0.571428571428571,0.571428571428571
"DET","azar",1383,0.531914893617021,0.607142857142857,0.421052631578947,0.520036794112942,0.607142857142857,0.607142857142857
"DET","azar",768,0.595744680851064,0.660714285714286,0.5,0.58548632218845,0.660714285714286,0.660714285714286
"DET","azar",1058,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","azar",8585,0.446808510638298,0.535714285714286,0.315789473684211,0.432770756678931,0.535714285714286,0.535714285714286
"DET","azar",564,0.553191489361702,0.625,0.447368421052632,0.541853303471445,0.625,0.625
"DET","azar",2478,0.51063829787234,0.589285714285714,0.394736842105263,0.498220284754439,0.589285714285714,0.589285714285714
"DET","azar",9481,0.404255319148936,0.5,0.263157894736842,0.389137737961926,0.5,0.5
"DET","azar",5701,0.553191489361702,0.625,0.447368421052632,0.541853303471445,0.625,0.625
"DET","azar",8455,0.48936170212766,0.571428571428571,0.368421052631579,0.476403775395937,0.571428571428571,0.571428571428571
"DET","azar",6401,0.446808510638298,0.535714285714286,0.315789473684211,0.432770756678931,0.535714285714286,0.535714285714286
"DET","azar",3291,0.51063829787234,0.589285714285714,0.394736842105263,0.498220284754439,0.589285714285714,0.589285714285714
"DET","azar",9579,0.468085106382979,0.553571428571429,0.342105263157895,0.454587266037434,0.553571428571429,0.553571428571429
"DET","azar",1438,0.51063829787234,0.589285714285714,0.394736842105263,0.498220284754439,0.589285714285714,0.589285714285714
"DET","azar",3142,0.531914893617021,0.607142857142857,0.421052631578947,0.520036794112942,0.607142857142857,0.607142857142857
