"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"LA","azar",4170,0.582417582417582,0.688524590163934,0.366666666666667,0.545869613082728,0.688524590163934,0.688524590163934
"LA","azar",3951,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",5491,0.494505494505495,0.622950819672131,0.233333333333333,0.450263215836986,0.622950819672131,0.622950819672131
"LA","azar",1762,0.56043956043956,0.672131147540984,0.333333333333333,0.521968013771292,0.672131147540984,0.672131147540984
"LA","azar",3409,0.472527472527473,0.60655737704918,0.2,0.426361616525551,0.60655737704918,0.60655737704918
"LA","azar",3980,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",1383,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",768,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",1058,0.626373626373626,0.721311475409836,0.433333333333333,0.593672811705599,0.721311475409836,0.721311475409836
"LA","azar",8585,0.472527472527473,0.60655737704918,0.2,0.426361616525551,0.60655737704918,0.60655737704918
"LA","azar",564,0.582417582417582,0.688524590163934,0.366666666666667,0.545869613082728,0.688524590163934,0.688524590163934
"LA","azar",2478,0.494505494505495,0.622950819672131,0.233333333333333,0.450263215836986,0.622950819672131,0.622950819672131
"LA","azar",9481,0.494505494505495,0.622950819672131,0.233333333333333,0.450263215836986,0.622950819672131,0.622950819672131
"LA","azar",5701,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",8455,0.516483516483517,0.639344262295082,0.266666666666667,0.474164815148422,0.639344262295082,0.639344262295082
"LA","azar",6401,0.472527472527473,0.60655737704918,0.2,0.426361616525551,0.60655737704918,0.60655737704918
"LA","azar",3291,0.516483516483517,0.639344262295082,0.266666666666667,0.474164815148422,0.639344262295082,0.639344262295082
"LA","azar",9579,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
"LA","azar",1438,0.604395604395604,0.704918032786885,0.4,0.569771212394163,0.704918032786885,0.704918032786885
"LA","azar",3142,0.538461538461538,0.655737704918033,0.3,0.498066414459857,0.655737704918033,0.655737704918033
