"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"LV","azar",4170,0.478260869565217,0.60655737704918,0.225806451612903,0.4368748994091,0.60655737704918,0.60655737704918
"LV","azar",3951,0.565217391304348,0.672131147540984,0.354838709677419,0.530729082840917,0.672131147540984,0.672131147540984
"LV","azar",5491,0.521739130434783,0.639344262295082,0.290322580645161,0.483801991125009,0.639344262295082,0.639344262295082
"LV","azar",1762,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",3409,0.434782608695652,0.573770491803279,0.161290322580645,0.389947807693192,0.573770491803279,0.573770491803279
"LV","azar",3980,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",1383,0.521739130434783,0.639344262295082,0.290322580645161,0.483801991125009,0.639344262295082,0.639344262295082
"LV","azar",768,0.565217391304348,0.672131147540984,0.354838709677419,0.530729082840917,0.672131147540984,0.672131147540984
"LV","azar",1058,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",8585,0.543478260869565,0.655737704918033,0.32258064516129,0.507265536982963,0.655737704918033,0.655737704918033
"LV","azar",564,0.521739130434783,0.639344262295082,0.290322580645161,0.483801991125009,0.639344262295082,0.639344262295082
"LV","azar",2478,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",9481,0.673913043478261,0.754098360655738,0.516129032258065,0.648046812130688,0.754098360655738,0.754098360655738
"LV","azar",5701,0.521739130434783,0.639344262295082,0.290322580645161,0.483801991125009,0.639344262295082,0.639344262295082
"LV","azar",8455,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",6401,0.543478260869565,0.655737704918033,0.32258064516129,0.507265536982963,0.655737704918033,0.655737704918033
"LV","azar",3291,0.521739130434783,0.639344262295082,0.290322580645161,0.483801991125009,0.639344262295082,0.639344262295082
"LV","azar",9579,0.5,0.622950819672131,0.258064516129032,0.460338445267054,0.622950819672131,0.622950819672131
"LV","azar",1438,0.608695652173913,0.704918032786885,0.419354838709677,0.577656174556825,0.704918032786885,0.704918032786885
"LV","azar",3142,0.58695652173913,0.688524590163934,0.387096774193548,0.554192628698871,0.688524590163934,0.688524590163934
