"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"NYJ","azar",4170,0.532710280373832,0.632352941176471,0.358974358974359,0.508012526841554,0.632352941176471,0.632352941176471
"NYJ","azar",3951,0.514018691588785,0.617647058823529,0.333333333333333,0.488333027915216,0.617647058823529,0.617647058823529
"NYJ","azar",5491,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",1762,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",3409,0.495327102803738,0.602941176470588,0.307692307692308,0.468653528988878,0.602941176470588,0.602941176470588
"NYJ","azar",3980,0.570093457943925,0.661764705882353,0.41025641025641,0.547371524694229,0.661764705882353,0.661764705882353
"NYJ","azar",1383,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",768,0.607476635514019,0.691176470588235,0.461538461538462,0.586730522546905,0.691176470588235,0.691176470588235
"NYJ","azar",1058,0.476635514018692,0.588235294117647,0.282051282051282,0.44897403006254,0.588235294117647,0.588235294117647
"NYJ","azar",8585,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",564,0.532710280373832,0.632352941176471,0.358974358974359,0.508012526841554,0.632352941176471,0.632352941176471
"NYJ","azar",2478,0.514018691588785,0.617647058823529,0.333333333333333,0.488333027915216,0.617647058823529,0.617647058823529
"NYJ","azar",9481,0.570093457943925,0.661764705882353,0.41025641025641,0.547371524694229,0.661764705882353,0.661764705882353
"NYJ","azar",5701,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",8455,0.570093457943925,0.661764705882353,0.41025641025641,0.547371524694229,0.661764705882353,0.661764705882353
"NYJ","azar",6401,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",3291,0.514018691588785,0.617647058823529,0.333333333333333,0.488333027915216,0.617647058823529,0.617647058823529
"NYJ","azar",9579,0.476635514018692,0.588235294117647,0.282051282051282,0.44897403006254,0.588235294117647,0.588235294117647
"NYJ","azar",1438,0.551401869158878,0.647058823529412,0.384615384615385,0.527692025767892,0.647058823529412,0.647058823529412
"NYJ","azar",3142,0.495327102803738,0.602941176470588,0.307692307692308,0.468653528988878,0.602941176470588,0.602941176470588
