"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"SF","azar",4170,0.460674157303371,0.529411764705882,0.368421052631579,0.452835658213611,0.529411764705882,0.529411764705882
"SF","azar",3951,0.50561797752809,0.568627450980392,0.421052631578947,0.49843268669581,0.568627450980392,0.568627450980392
"SF","azar",5491,0.438202247191011,0.509803921568627,0.342105263157895,0.430037143972511,0.509803921568627,0.509803921568627
"SF","azar",1762,0.438202247191011,0.509803921568627,0.342105263157895,0.430037143972511,0.509803921568627,0.509803921568627
"SF","azar",3409,0.50561797752809,0.568627450980392,0.421052631578947,0.49843268669581,0.568627450980392,0.568627450980392
"SF","azar",3980,0.550561797752809,0.607843137254902,0.473684210526316,0.544029715178009,0.607843137254902,0.607843137254902
"SF","azar",1383,0.528089887640449,0.588235294117647,0.447368421052632,0.521231200936909,0.588235294117647,0.588235294117647
"SF","azar",768,0.48314606741573,0.549019607843137,0.394736842105263,0.47563417245471,0.549019607843137,0.549019607843137
"SF","azar",1058,0.528089887640449,0.588235294117647,0.447368421052632,0.521231200936909,0.588235294117647,0.588235294117647
"SF","azar",8585,0.393258426966292,0.470588235294118,0.289473684210526,0.384440115490312,0.470588235294118,0.470588235294118
"SF","azar",564,0.573033707865168,0.627450980392157,0.5,0.566828229419108,0.627450980392157,0.627450980392157
"SF","azar",2478,0.50561797752809,0.568627450980392,0.421052631578947,0.49843268669581,0.568627450980392,0.568627450980392
"SF","azar",9481,0.460674157303371,0.529411764705882,0.368421052631579,0.452835658213611,0.529411764705882,0.529411764705882
"SF","azar",5701,0.438202247191011,0.509803921568627,0.342105263157895,0.430037143972511,0.509803921568627,0.509803921568627
"SF","azar",8455,0.550561797752809,0.607843137254902,0.473684210526316,0.544029715178009,0.607843137254902,0.607843137254902
"SF","azar",6401,0.50561797752809,0.568627450980392,0.421052631578947,0.49843268669581,0.568627450980392,0.568627450980392
"SF","azar",3291,0.573033707865168,0.627450980392157,0.5,0.566828229419108,0.627450980392157,0.627450980392157
"SF","azar",9579,0.528089887640449,0.588235294117647,0.447368421052632,0.521231200936909,0.588235294117647,0.588235294117647
"SF","azar",1438,0.438202247191011,0.509803921568627,0.342105263157895,0.430037143972511,0.509803921568627,0.509803921568627
"SF","azar",3142,0.393258426966292,0.470588235294118,0.289473684210526,0.384440115490312,0.470588235294118,0.470588235294118
