"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"MIN","azar",4170,0.505263157894737,0.622950819672131,0.294117647058824,0.474110541541897,0.617886178861789,0.612903225806452
"MIN","azar",3951,0.505263157894737,0.622950819672131,0.294117647058824,0.474110541541897,0.617886178861789,0.612903225806452
"MIN","azar",5491,0.547368421052632,0.655737704918033,0.352941176470588,0.518682434147084,0.650406504065041,0.645161290322581
"MIN","azar",1762,0.484210526315789,0.60655737704918,0.264705882352941,0.451824595239304,0.601626016260163,0.596774193548387
"MIN","azar",3409,0.610526315789474,0.704918032786885,0.441176470588235,0.585540273054865,0.699186991869919,0.693548387096774
"MIN","azar",3980,0.526315789473684,0.639344262295082,0.323529411764706,0.496396487844491,0.634146341463415,0.629032258064516
"MIN","azar",1383,0.526315789473684,0.639344262295082,0.323529411764706,0.496396487844491,0.634146341463415,0.629032258064516
"MIN","azar",768,0.463157894736842,0.590163934426229,0.235294117647059,0.42953864893671,0.585365853658537,0.580645161290323
"MIN","azar",1058,0.505263157894737,0.622950819672131,0.294117647058824,0.474110541541897,0.617886178861789,0.612903225806452
"MIN","azar",8585,0.568421052631579,0.672131147540984,0.382352941176471,0.540968380449678,0.666666666666667,0.661290322580645
"MIN","azar",564,0.547368421052632,0.655737704918033,0.352941176470588,0.518682434147084,0.650406504065041,0.645161290322581
"MIN","azar",2478,0.610526315789474,0.704918032786885,0.441176470588235,0.585540273054865,0.699186991869919,0.693548387096774
"MIN","azar",9481,0.526315789473684,0.639344262295082,0.323529411764706,0.496396487844491,0.634146341463415,0.629032258064516
"MIN","azar",5701,0.505263157894737,0.622950819672131,0.294117647058824,0.474110541541897,0.617886178861789,0.612903225806452
"MIN","azar",8455,0.673684210526316,0.754098360655738,0.529411764705882,0.652398111962645,0.747967479674797,0.741935483870968
"MIN","azar",6401,0.547368421052632,0.655737704918033,0.352941176470588,0.518682434147084,0.650406504065041,0.645161290322581
"MIN","azar",3291,0.463157894736842,0.590163934426229,0.235294117647059,0.42953864893671,0.585365853658537,0.580645161290323
"MIN","azar",9579,0.589473684210526,0.688524590163934,0.411764705882353,0.563254326752271,0.682926829268293,0.67741935483871
"MIN","azar",1438,0.547368421052632,0.655737704918033,0.352941176470588,0.518682434147084,0.650406504065041,0.645161290322581
"MIN","azar",3142,0.526315789473684,0.639344262295082,0.323529411764706,0.496396487844491,0.634146341463415,0.629032258064516
