"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"CIN","azar",4170,0.518518518518518,0.633802816901408,0.297297297297297,0.483206210905742,0.633802816901408,0.633802816901408
"CIN","azar",3951,0.5,0.619718309859155,0.27027027027027,0.463329526709808,0.619718309859155,0.619718309859155
"CIN","azar",5491,0.555555555555556,0.661971830985915,0.351351351351351,0.522959579297608,0.661971830985915,0.661971830985915
"CIN","azar",1762,0.518518518518518,0.633802816901408,0.297297297297297,0.483206210905742,0.633802816901408,0.633802816901408
"CIN","azar",3409,0.574074074074074,0.676056338028169,0.378378378378378,0.542836263493541,0.676056338028169,0.676056338028169
"CIN","azar",3980,0.62962962962963,0.71830985915493,0.459459459459459,0.60246631608134,0.71830985915493,0.71830985915493
"CIN","azar",1383,0.537037037037037,0.647887323943662,0.324324324324324,0.503082895101674,0.647887323943662,0.647887323943662
"CIN","azar",768,0.537037037037037,0.647887323943662,0.324324324324324,0.503082895101674,0.647887323943662,0.647887323943662
"CIN","azar",1058,0.555555555555556,0.661971830985915,0.351351351351351,0.522959579297608,0.661971830985915,0.661971830985915
"CIN","azar",8585,0.555555555555556,0.661971830985915,0.351351351351351,0.522959579297608,0.661971830985915,0.661971830985915
"CIN","azar",564,0.574074074074074,0.676056338028169,0.378378378378378,0.542836263493541,0.676056338028169,0.676056338028169
"CIN","azar",2478,0.518518518518518,0.633802816901408,0.297297297297297,0.483206210905742,0.633802816901408,0.633802816901408
"CIN","azar",9481,0.611111111111111,0.704225352112676,0.432432432432432,0.582589631885407,0.704225352112676,0.704225352112676
"CIN","azar",5701,0.481481481481481,0.605633802816901,0.243243243243243,0.443452842513875,0.605633802816901,0.605633802816901
"CIN","azar",8455,0.592592592592593,0.690140845070423,0.405405405405405,0.562712947689474,0.690140845070423,0.690140845070423
"CIN","azar",6401,0.537037037037037,0.647887323943662,0.324324324324324,0.503082895101674,0.647887323943662,0.647887323943662
"CIN","azar",3291,0.648148148148148,0.732394366197183,0.486486486486487,0.622343000277273,0.732394366197183,0.732394366197183
"CIN","azar",9579,0.611111111111111,0.704225352112676,0.432432432432432,0.582589631885407,0.704225352112676,0.704225352112676
"CIN","azar",1438,0.555555555555556,0.661971830985915,0.351351351351351,0.522959579297608,0.661971830985915,0.661971830985915
"CIN","azar",3142,0.555555555555556,0.661971830985915,0.351351351351351,0.522959579297608,0.661971830985915,0.661971830985915
