"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"CLE","azar",4170,0.524752475247525,0.547169811320755,0.5,0.52397409552276,0.547169811320755,0.547169811320755
"CLE","azar",3951,0.445544554455446,0.471698113207547,0.416666666666667,0.444636444776553,0.471698113207547,0.471698113207547
"CLE","azar",5491,0.425742574257426,0.452830188679245,0.395833333333333,0.424802032090001,0.452830188679245,0.452830188679245
"CLE","azar",1762,0.504950495049505,0.528301886792453,0.479166666666667,0.504139682836208,0.528301886792453,0.528301886792453
"CLE","azar",3409,0.465346534653465,0.490566037735849,0.4375,0.464470857463105,0.490566037735849,0.490566037735849
"CLE","azar",3980,0.504950495049505,0.528301886792453,0.479166666666667,0.504139682836208,0.528301886792453,0.528301886792453
"CLE","azar",1383,0.425742574257426,0.452830188679245,0.395833333333333,0.424802032090001,0.452830188679245,0.452830188679245
"CLE","azar",768,0.445544554455446,0.471698113207547,0.416666666666667,0.444636444776553,0.471698113207547,0.471698113207547
"CLE","azar",1058,0.564356435643564,0.584905660377358,0.541666666666667,0.563642920895863,0.584905660377358,0.584905660377358
"CLE","azar",8585,0.405940594059406,0.433962264150943,0.375,0.40496761940345,0.433962264150943,0.433962264150943
"CLE","azar",564,0.465346534653465,0.490566037735849,0.4375,0.464470857463105,0.490566037735849,0.490566037735849
"CLE","azar",2478,0.544554455445545,0.566037735849057,0.520833333333333,0.543808508209311,0.566037735849057,0.566037735849057
"CLE","azar",9481,0.544554455445545,0.566037735849057,0.520833333333333,0.543808508209311,0.566037735849057,0.566037735849057
"CLE","azar",5701,0.465346534653465,0.490566037735849,0.4375,0.464470857463105,0.490566037735849,0.490566037735849
"CLE","azar",8455,0.564356435643564,0.584905660377358,0.541666666666667,0.563642920895863,0.584905660377358,0.584905660377358
"CLE","azar",6401,0.485148514851485,0.509433962264151,0.458333333333333,0.484305270149656,0.509433962264151,0.509433962264151
"CLE","azar",3291,0.465346534653465,0.490566037735849,0.4375,0.464470857463105,0.490566037735849,0.490566037735849
"CLE","azar",9579,0.465346534653465,0.490566037735849,0.4375,0.464470857463105,0.490566037735849,0.490566037735849
"CLE","azar",1438,0.564356435643564,0.584905660377358,0.541666666666667,0.563642920895863,0.584905660377358,0.584905660377358
"CLE","azar",3142,0.485148514851485,0.509433962264151,0.458333333333333,0.484305270149656,0.509433962264151,0.509433962264151
