"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"TB","azar",4170,0.6,0.714285714285714,0.333333333333333,0.549206349206349,0.714285714285714,0.714285714285714
"TB","azar",3951,0.581818181818182,0.701298701298701,0.303030303030303,0.528715728715729,0.701298701298701,0.701298701298701
"TB","azar",5491,0.527272727272727,0.662337662337662,0.212121212121212,0.467243867243867,0.662337662337662,0.662337662337662
"TB","azar",1762,0.545454545454545,0.675324675324675,0.242424242424242,0.487734487734488,0.675324675324675,0.675324675324675
"TB","azar",3409,0.6,0.714285714285714,0.333333333333333,0.549206349206349,0.714285714285714,0.714285714285714
"TB","azar",3980,0.581818181818182,0.701298701298701,0.303030303030303,0.528715728715729,0.701298701298701,0.701298701298701
"TB","azar",1383,0.527272727272727,0.662337662337662,0.212121212121212,0.467243867243867,0.662337662337662,0.662337662337662
"TB","azar",768,0.581818181818182,0.701298701298701,0.303030303030303,0.528715728715729,0.701298701298701,0.701298701298701
"TB","azar",1058,0.581818181818182,0.701298701298701,0.303030303030303,0.528715728715729,0.701298701298701,0.701298701298701
"TB","azar",8585,0.618181818181818,0.727272727272727,0.363636363636364,0.56969696969697,0.727272727272727,0.727272727272727
"TB","azar",564,0.509090909090909,0.649350649350649,0.181818181818182,0.446753246753247,0.649350649350649,0.649350649350649
"TB","azar",2478,0.527272727272727,0.662337662337662,0.212121212121212,0.467243867243867,0.662337662337662,0.662337662337662
"TB","azar",9481,0.6,0.714285714285714,0.333333333333333,0.549206349206349,0.714285714285714,0.714285714285714
"TB","azar",5701,0.472727272727273,0.623376623376623,0.121212121212121,0.405772005772006,0.623376623376623,0.623376623376623
"TB","azar",8455,0.6,0.714285714285714,0.333333333333333,0.549206349206349,0.714285714285714,0.714285714285714
"TB","azar",6401,0.563636363636364,0.688311688311688,0.272727272727273,0.508225108225108,0.688311688311688,0.688311688311688
"TB","azar",3291,0.563636363636364,0.688311688311688,0.272727272727273,0.508225108225108,0.688311688311688,0.688311688311688
"TB","azar",9579,0.581818181818182,0.701298701298701,0.303030303030303,0.528715728715729,0.701298701298701,0.701298701298701
"TB","azar",1438,0.545454545454545,0.675324675324675,0.242424242424242,0.487734487734488,0.675324675324675,0.675324675324675
"TB","azar",3142,0.527272727272727,0.662337662337662,0.212121212121212,0.467243867243867,0.662337662337662,0.662337662337662
