"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"ARI","azar",4170,0.553571428571429,0.662162162162162,0.342105263157895,0.519279617963828,0.662162162162162,0.662162162162162
"ARI","azar",3951,0.625,0.716216216216216,0.447368421052632,0.596194879089616,0.716216216216216,0.716216216216216
"ARI","azar",5491,0.517857142857143,0.635135135135135,0.289473684210526,0.480821987400935,0.635135135135135,0.635135135135135
"ARI","azar",1762,0.589285714285714,0.689189189189189,0.394736842105263,0.557737248526722,0.689189189189189,0.689189189189189
"ARI","azar",3409,0.642857142857143,0.72972972972973,0.473684210526316,0.615423694371063,0.72972972972973,0.72972972972973
"ARI","azar",3980,0.553571428571429,0.662162162162162,0.342105263157895,0.519279617963828,0.662162162162162,0.662162162162162
"ARI","azar",1383,0.5,0.621621621621622,0.263157894736842,0.461593172119488,0.621621621621622,0.621621621621622
"ARI","azar",768,0.535714285714286,0.648648648648649,0.315789473684211,0.500050802682382,0.648648648648649,0.648648648648649
"ARI","azar",1058,0.589285714285714,0.689189189189189,0.394736842105263,0.557737248526722,0.689189189189189,0.689189189189189
"ARI","azar",8585,0.535714285714286,0.648648648648649,0.315789473684211,0.500050802682382,0.648648648648649,0.648648648648649
"ARI","azar",564,0.571428571428571,0.675675675675676,0.368421052631579,0.538508433245275,0.675675675675676,0.675675675675676
"ARI","azar",2478,0.535714285714286,0.648648648648649,0.315789473684211,0.500050802682382,0.648648648648649,0.648648648648649
"ARI","azar",9481,0.571428571428571,0.675675675675676,0.368421052631579,0.538508433245275,0.675675675675676,0.675675675675676
"ARI","azar",5701,0.589285714285714,0.689189189189189,0.394736842105263,0.557737248526722,0.689189189189189,0.689189189189189
"ARI","azar",8455,0.5,0.621621621621622,0.263157894736842,0.461593172119488,0.621621621621622,0.621621621621622
"ARI","azar",6401,0.535714285714286,0.648648648648649,0.315789473684211,0.500050802682382,0.648648648648649,0.648648648648649
"ARI","azar",3291,0.553571428571429,0.662162162162162,0.342105263157895,0.519279617963828,0.662162162162162,0.662162162162162
"ARI","azar",9579,0.607142857142857,0.702702702702703,0.421052631578947,0.576966063808169,0.702702702702703,0.702702702702703
"ARI","azar",1438,0.553571428571429,0.662162162162162,0.342105263157895,0.519279617963828,0.662162162162162,0.662162162162162
"ARI","azar",3142,0.5,0.621621621621622,0.263157894736842,0.461593172119488,0.621621621621622,0.621621621621622
