"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"BUF","azar",4170,0.608695652173913,0.714285714285714,0.379310344827586,0.567430570429071,0.714285714285714,0.714285714285714
"BUF","azar",3951,0.565217391304348,0.682539682539683,0.310344827586207,0.519367300476746,0.682539682539683,0.682539682539683
"BUF","azar",5491,0.630434782608696,0.73015873015873,0.413793103448276,0.591462205405234,0.73015873015873,0.73015873015873
"BUF","azar",1762,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",3409,0.58695652173913,0.698412698412698,0.344827586206897,0.543398935452909,0.698412698412698,0.698412698412698
"BUF","azar",3980,0.630434782608696,0.73015873015873,0.413793103448276,0.591462205405234,0.73015873015873,0.73015873015873
"BUF","azar",1383,0.543478260869565,0.666666666666667,0.275862068965517,0.495335665500583,0.666666666666667,0.666666666666667
"BUF","azar",768,0.58695652173913,0.698412698412698,0.344827586206897,0.543398935452909,0.698412698412698,0.698412698412698
"BUF","azar",1058,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",8585,0.630434782608696,0.73015873015873,0.413793103448276,0.591462205405234,0.73015873015873,0.73015873015873
"BUF","azar",564,0.608695652173913,0.714285714285714,0.379310344827586,0.567430570429071,0.714285714285714,0.714285714285714
"BUF","azar",2478,0.58695652173913,0.698412698412698,0.344827586206897,0.543398935452909,0.698412698412698,0.698412698412698
"BUF","azar",9481,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",5701,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",8455,0.608695652173913,0.714285714285714,0.379310344827586,0.567430570429071,0.714285714285714,0.714285714285714
"BUF","azar",6401,0.608695652173913,0.714285714285714,0.379310344827586,0.567430570429071,0.714285714285714,0.714285714285714
"BUF","azar",3291,0.543478260869565,0.666666666666667,0.275862068965517,0.495335665500583,0.666666666666667,0.666666666666667
"BUF","azar",9579,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",1438,0.521739130434783,0.650793650793651,0.241379310344828,0.47130403052442,0.650793650793651,0.650793650793651
"BUF","azar",3142,0.58695652173913,0.698412698412698,0.344827586206897,0.543398935452909,0.698412698412698,0.698412698412698
