"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"LAC","azar",4170,0.612244897959184,0.720588235294118,0.366666666666667,0.566499933306656,0.720588235294118,0.720588235294118
"LAC","azar",3951,0.63265306122449,0.735294117647059,0.4,0.589315726290516,0.735294117647059,0.735294117647059
"LAC","azar",5491,0.591836734693878,0.705882352941177,0.333333333333333,0.543684140322796,0.705882352941177,0.705882352941177
"LAC","azar",1762,0.530612244897959,0.661764705882353,0.233333333333333,0.475236761371215,0.661764705882353,0.661764705882353
"LAC","azar",3409,0.653061224489796,0.75,0.433333333333333,0.612131519274376,0.75,0.75
"LAC","azar",3980,0.530612244897959,0.661764705882353,0.233333333333333,0.475236761371215,0.661764705882353,0.661764705882353
"LAC","azar",1383,0.612244897959184,0.720588235294118,0.366666666666667,0.566499933306656,0.720588235294118,0.720588235294118
"LAC","azar",768,0.591836734693878,0.705882352941177,0.333333333333333,0.543684140322796,0.705882352941177,0.705882352941177
"LAC","azar",1058,0.530612244897959,0.661764705882353,0.233333333333333,0.475236761371215,0.661764705882353,0.661764705882353
"LAC","azar",8585,0.551020408163265,0.676470588235294,0.266666666666667,0.498052554355075,0.676470588235294,0.676470588235294
"LAC","azar",564,0.591836734693878,0.705882352941177,0.333333333333333,0.543684140322796,0.705882352941177,0.705882352941177
"LAC","azar",2478,0.551020408163265,0.676470588235294,0.266666666666667,0.498052554355075,0.676470588235294,0.676470588235294
"LAC","azar",9481,0.571428571428571,0.691176470588235,0.3,0.520868347338936,0.691176470588235,0.691176470588235
"LAC","azar",5701,0.510204081632653,0.647058823529412,0.2,0.452420968387355,0.647058823529412,0.647058823529412
"LAC","azar",8455,0.530612244897959,0.661764705882353,0.233333333333333,0.475236761371215,0.661764705882353,0.661764705882353
"LAC","azar",6401,0.63265306122449,0.735294117647059,0.4,0.589315726290516,0.735294117647059,0.735294117647059
"LAC","azar",3291,0.551020408163265,0.676470588235294,0.266666666666667,0.498052554355075,0.676470588235294,0.676470588235294
"LAC","azar",9579,0.530612244897959,0.661764705882353,0.233333333333333,0.475236761371215,0.661764705882353,0.661764705882353
"LAC","azar",1438,0.612244897959184,0.720588235294118,0.366666666666667,0.566499933306656,0.720588235294118,0.720588235294118
"LAC","azar",3142,0.571428571428571,0.691176470588235,0.3,0.520868347338936,0.691176470588235,0.691176470588235
