"Feature","promedio_gain"
"nflId_43722",0.437787208769608
"nflId_54563",0.112729748834897
"nflId_52474",0.0959505784231141
"down",0.066823689395423
"quarter",0.0570220105021123
"diferencia",0.0496722743790222
"absoluteYardlineNumber",0.0428816889230963
"gameClock_mod",0.037042061639096
"yardsToGo",0.0350062378088375
"nflId_46362",0.0144498532308308
"gameId",0.01335004231683
"nflId_54846",0.0118272917001704
"yardlineNumber",0.00956482253551722
"nflId_54481",0.00373130519238139
"nflId_41349",0.00281438608190292
"nflId_41321",0.00222134059508003
"nflId_41707",0.00197832081699008
"nflId_44852",0.00175984077353198
"nflId_53553",0.00173541485696034
"nflId_45012",0.00117108112765451
"nflId_53687",0.00107477705878505
"nflId_52516",0.000913046218448216
"nflId_43339",0.000908893070469678
"nflId_54614",0.000902371289559869
"nflId_53480",0.0004636305318484
"nflId_43291",0.000399151262980885
"nflId_41563",0.000220133871224098
