"Feature","promedio_gain"
"gameClock_mod",0.203382362025603
"yardlineNumber",0.125415624717574
"quarter",0.10662368334817
"yardsToGo",0.0963002237925771
"absoluteYardlineNumber",0.0923401075099075
"gameId",0.0727923386127988
"down",0.0715288404676204
"diferencia",0.0580055241445208
"nflId_47834",0.0374540107870628
"nflId_47836",0.0347781332370081
"nflId_53946",0.0246682982630143
"nflId_45102",0.022124937136316
"nflId_53579",0.0162856338060587
"nflId_52553",0.0148771877278481
"nflId_52608",0.00810580492477588
"nflId_53466",0.00698820108714293
"nflId_46302",0.00346362757236899
"nflId_48514",0.00214442235643848
"nflId_46118",0.00213680846611028
"nflId_46270",0.000835515830560636
"nflId_54663",0.000230384704574152
