"Feature","promedio_gain"
"gameClock_mod",0.187642715465738
"yardsToGo",0.150900060122077
"down",0.105727037909326
"yardlineNumber",0.0959384347309203
"diferencia",0.0913176867777539
"absoluteYardlineNumber",0.0833301552174222
"nflId_54518",0.0519659006297777
"quarter",0.0419918762716228
"nflId_52449",0.027443655790141
"nflId_53556",0.0270821392596398
"nflId_46173",0.026204027496114
"gameId",0.0248700031018371
"nflId_44792",0.0135510867840521
"nflId_54542",0.0111892464015031
"nflId_38683",0.0107193230682588
"nflId_52557",0.0105558774061077
"nflId_53658",0.00819850748949891
"nflId_53703",0.00760506251533797
"nflId_54538",0.00698601313979285
"nflId_47842",0.00459634430054033
"nflId_53677",0.00442272827409421
"nflId_48118",0.00284638478651355
"nflId_33084",0.00206226563555593
"nflId_46367",0.00138696700995763
"nflId_46275",0.00100928987478847
"nflId_53647",0.000341043916207984
"nflId_52442",0.000116166625420479
