"Feature","promedio_gain"
"down",0.195938933426425
"nflId_46094",0.16345225983573
"nflId_43344",0.121733210848695
"nflId_52673",0.120754095401893
"yardsToGo",0.113302672862576
"gameClock_mod",0.0792084228303684
"nflId_52441",0.0704099261483153
"yardlineNumber",0.0365805374792251
"nflId_52499",0.0324280853645619
"diferencia",0.0172809693543058
"gameId",0.0158582789275485
"nflId_44860",0.0137515001422763
"absoluteYardlineNumber",0.0112815965597717
"quarter",0.0074448830441263
"nflId_44927",0.000918685952075106
"nflId_43495",0.000468324058727281
