"Feature","promedio_gain"
"gameClock_mod",0.184549595506469
"down",0.132216970702231
"yardsToGo",0.122272008768826
"nflId_54594",0.119780306180716
"diferencia",0.0893369273950042
"yardlineNumber",0.0859184717784483
"absoluteYardlineNumber",0.0606331892549491
"gameId",0.0396184238636737
"nflId_52425",0.0321484610501961
"nflId_46150",0.0308641615232164
"nflId_53667",0.021517803574545
"quarter",0.0189271581841732
"nflId_47911",0.0175280067854536
"nflId_55158",0.0096392719837717
"nflId_47873",0.009236644174522
"nflId_43424",0.00613813546437108
"nflId_45536",0.00507826298224468
"nflId_43293",0.00292752599561658
"nflId_53117",0.0025611551505168
"nflId_29550",0.00227189086140192
"nflId_55157",0.00225688733338735
"nflId_45052",0.00216049239622471
"nflId_53608",0.00215236885903942
"nflId_55151",0.00211435269227856
"nflId_46206",0.00174546523588961
"nflId_54553",0.000924075316720561
"nflId_52934",0.000539700735364546
