"Feature","promedio_gain"
"nflId_47924",0.187425829895967
"down",0.130741896603438
"absoluteYardlineNumber",0.102767868190393
"nflId_48988",0.0922580193528502
"yardsToGo",0.0886740674895695
"nflId_54517",0.0882476526396859
"diferencia",0.0785185438017762
"yardlineNumber",0.0694892564849605
"gameClock_mod",0.065489432054847
"nflId_47849",0.0251323096125725
"nflId_53484",0.0211238294720892
"gameId",0.0183792770788739
"nflId_44814",0.0119889282715673
"nflId_54485",0.0107409170488026
"quarter",0.00476488774743349
"nflId_47876",0.00245092979588404
"nflId_54673",0.00129258771244122
"nflId_43487",0.000972783724754174
"nflId_52457",0.000841630086046361
"nflId_53453",0.000774889140851461
"nflId_54905",0.000429759800743165
