"Feature","promedio_gain"
"nflId_42721",0.219400628767034
"gameClock_mod",0.163888798317231
"down",0.158692015496893
"yardsToGo",0.0875859485718827
"nflId_48096",0.0792591199298461
"nflId_52526",0.0587343491196222
"nflId_46461",0.0344278826117596
"yardlineNumber",0.0342261517926819
"nflId_46109",0.016956897833594
"nflId_40129",0.0166324617579772
"diferencia",0.0163995191028591
"nflId_52423",0.0151107675836203
"nflId_42358",0.0144054837991544
"gameId",0.0140266542511254
"quarter",0.0124934433362701
"nflId_41296",0.0107197753869899
"nflId_52660",0.0104194845429509
"absoluteYardlineNumber",0.00949889143594416
"nflId_48094",0.00644291047123466
"nflId_38605",0.00600918233200302
"nflId_52454",0.00529616700819171
"nflId_41369",0.00251982283308034
"nflId_54545",0.00238689669814641
"nflId_53464",0.00163503881339609
"nflId_48090",0.00142862091123845
"nflId_52491",0.00137579851707352
"nflId_44832",0.0012364937700351
"nflId_52766",0.00123018660676193
"nflId_54627",0.00113201143755852
"nflId_43384",0.0011023139075265
"nflId_44987",0.000869215593785618
"nflId_53527",0.000164515608428502
