"Feature","promedio_gain"
"yardsToGo",0.271953298739047
"down",0.246705832817
"gameClock_mod",0.105294747891595
"nflId_54520",0.0756194300427032
"diferencia",0.0579036741096072
"yardlineNumber",0.0456286797802994
"nflId_43845",0.0453338685513036
"quarter",0.0371212060036241
"absoluteYardlineNumber",0.035048436774833
"nflId_39965",0.0217147348973376
"nflId_42398",0.0212006535118373
"nflId_39983",0.0126141789146276
"nflId_37077",0.00844926576893321
"nflId_42476",0.00441999659594738
"gameId",0.00264318070565052
"nflId_46526",0.00225655492496506
"nflId_47821",0.00208309160413258
"nflId_52630",0.00176591500667953
"nflId_47808",0.00112776015314491
"nflId_46090",0.000928419776084031
"nflId_48646",0.000873082875602399
"nflId_44949",0.000637774491862409
"nflId_42367",0.000570243724907999
"nflId_52480",0.000508405721694688
"nflId_39973",0.000490189621062045
"nflId_37130",0.000486230807877895
"nflId_44917",0.000431920118548866
"nflId_53478",0.000147022039731942
