"Feature","promedio_gain"
"nflId_30842",0.169723395451429
"gameClock_mod",0.149209329337979
"down",0.122372449215979
"diferencia",0.099323493875424
"yardsToGo",0.0775285647425663
"nflId_52614",0.0636168640849282
"gameId",0.0462265087124882
"quarter",0.04610040170282
"absoluteYardlineNumber",0.0350505103276771
"nflId_54723",0.0349846507113704
"nflId_45635",0.0347134419982104
"yardlineNumber",0.0279646477743935
"nflId_52616",0.0206432118324987
"nflId_54597",0.0149565052244961
"nflId_44995",0.0124076296539539
"nflId_37139",0.011813529759062
"nflId_40057",0.0116097431046142
"nflId_52470",0.00921817912788122
"nflId_53514",0.00593019273184273
"nflId_54499",0.00335228295413539
"nflId_47827",0.00241367861781856
"nflId_52600",0.00133705538977249
"nflId_46705",0.00114845390785404
"nflId_48181",0.00108692922331413
"nflId_41230",0.000901263402004687
"nflId_52502",0.000593018017238637
